data_type,product,contract,period,start_time,end_time,status,missing_bars,duplicated_bars,abnormal_price_count,abnormal_volume_count,details
main_continuous_kline,fu,fu.MAIN,1m,2023-03-31 21:00:00+00:00,2023-04-28 14:59:00+00:00,warning,33525,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'main', 'download_symbol': 'KQ.m@SHFE.fu', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/fu_2023-04_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-30', 'rows': 6435, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
main_continuous_kline,j,j.MAIN,1m,2023-03-31 21:00:00+00:00,2023-04-28 14:59:00+00:00,warning,33525,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'main', 'download_symbol': 'KQ.m@DCE.j', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/j_2023-04_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-30', 'rows': 6435, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
contract,jm,DCE.jm2305,1m,2023-03-31 21:00:00+00:00,2023-04-21 22:59:00+00:00,warning,25530,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'execution', 'download_symbol': 'DCE.jm2305', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/DCE.jm2305_2023-04_contract_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-22', 'rows': 4830, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'data_type', 'source_symbol', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
contract,j,DCE.j2305,1m,2023-03-31 21:00:00+00:00,2023-04-21 22:59:00+00:00,warning,25530,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'execution', 'download_symbol': 'DCE.j2305', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/DCE.j2305_2023-04_contract_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-22', 'rows': 4830, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'data_type', 'source_symbol', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
contract,i,DCE.i2305,1m,2023-03-31 21:00:00+00:00,2023-04-14 14:59:00+00:00,warning,16815,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'execution', 'download_symbol': 'DCE.i2305', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/DCE.i2305_2023-04_contract_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-14', 'rows': 2985, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'data_type', 'source_symbol', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
contract,hc,SHFE.hc2305,1m,2023-03-31 21:00:00+00:00,2023-04-14 14:59:00+00:00,warning,16815,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'execution', 'download_symbol': 'SHFE.hc2305', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/SHFE.hc2305_2023-04_contract_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-14', 'rows': 2985, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'data_type', 'source_symbol', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
contract,fu,SHFE.fu2305,1m,2023-03-31 21:00:00+00:00,2023-04-10 14:59:00+00:00,warning,12435,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'execution', 'download_symbol': 'SHFE.fu2305', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/SHFE.fu2305_2023-04_contract_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-10', 'rows': 1605, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'data_type', 'source_symbol', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
main_continuous_kline,SA,SA.MAIN,1m,2023-03-31 21:00:00+00:00,2023-04-28 14:59:00+00:00,warning,33525,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'main', 'download_symbol': 'KQ.m@CZCE.SA', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/SA_2023-04_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-30', 'rows': 6435, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
contract,rb,SHFE.rb2305,1m,2023-03-31 21:00:00+00:00,2023-04-10 14:59:00+00:00,warning,12435,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'execution', 'download_symbol': 'SHFE.rb2305', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/SHFE.rb2305_2023-04_contract_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-10', 'rows': 1605, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'data_type', 'source_symbol', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
main_continuous_kline,eg,eg.MAIN,1m,2023-03-31 21:00:00+00:00,2023-04-28 14:59:00+00:00,warning,33525,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'main', 'download_symbol': 'KQ.m@DCE.eg', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/eg_2023-04_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-30', 'rows': 6435, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
contract,eg,DCE.eg2305,1m,2023-03-31 21:00:00+00:00,2023-04-24 14:59:00+00:00,warning,29145,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'execution', 'download_symbol': 'DCE.eg2305', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/DCE.eg2305_2023-04_contract_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-24', 'rows': 5055, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'data_type', 'source_symbol', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
contract,TA,CZCE.TA2305,1m,2023-03-31 21:00:00+00:00,2023-04-21 14:59:00+00:00,warning,25170,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'execution', 'download_symbol': 'CZCE.TA305', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/CZCE.TA305_2023-04_contract_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-21', 'rows': 4710, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'data_type', 'source_symbol', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
contract,bu,SHFE.bu2306,1m,2023-03-31 21:00:00+00:00,2023-04-28 14:59:00+00:00,warning,33525,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-03-31T22:59:00', 'to': '2023-04-03T09:00:00', 'missing_bars': 3480}, {'from': '2023-04-03T10:14:00', 'to': '2023-04-03T10:30:00', 'missing_bars': 15}, {'from': '2023-04-03T11:29:00', 'to': '2023-04-03T13:30:00', 'missing_bars': 120}, {'from': '2023-04-03T14:59:00', 'to': '2023-04-03T21:00:00', 'missing_bars': 360}, {'from': '2023-04-03T22:59:00', 'to': '2023-04-04T09:00:00', 'missing_bars': 600}, {'from': '2023-04-04T10:14:00', 'to': '2023-04-04T10:30:00', 'missing_bars': 15}, {'from': '2023-04-04T11:29:00', 'to': '2023-04-04T13:30:00', 'missing_bars': 120}, {'from': '2023-04-04T14:59:00', 'to': '2023-04-06T09:00:00', 'missing_bars': 2520}, {'from': '2023-04-06T10:14:00', 'to': '2023-04-06T10:30:00', 'missing_bars': 15}, {'from': '2023-04-06T11:29:00', 'to': '2023-04-06T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'execution', 'download_symbol': 'SHFE.bu2306', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/SHFE.bu2306_2023-04_contract_1m.csv', 'chunk_start': '2023-04-01', 'chunk_end': '2023-04-30', 'rows': 6435, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'data_type', 'source_symbol', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
main_continuous_kline,jm,jm.MAIN,1m,2023-05-04 09:00:00+00:00,2023-05-31 14:59:00+00:00,warning,32460,0,0,0,"{'check_rule_version': 'tqsdk_main_1m_v0', 'empty': False, 'gap_count': 10, 'gap_samples': [{'from': '2023-05-04T10:14:00', 'to': '2023-05-04T10:30:00', 'missing_bars': 15}, {'from': '2023-05-04T11:29:00', 'to': '2023-05-04T13:30:00', 'missing_bars': 120}, {'from': '2023-05-04T14:59:00', 'to': '2023-05-04T21:00:00', 'missing_bars': 360}, {'from': '2023-05-04T22:59:00', 'to': '2023-05-05T09:00:00', 'missing_bars': 600}, {'from': '2023-05-05T10:14:00', 'to': '2023-05-05T10:30:00', 'missing_bars': 15}, {'from': '2023-05-05T11:29:00', 'to': '2023-05-05T13:30:00', 'missing_bars': 120}, {'from': '2023-05-05T14:59:00', 'to': '2023-05-05T21:00:00', 'missing_bars': 360}, {'from': '2023-05-05T22:59:00', 'to': '2023-05-08T09:00:00', 'missing_bars': 3480}, {'from': '2023-05-08T10:14:00', 'to': '2023-05-08T10:30:00', 'missing_bars': 15}, {'from': '2023-05-08T11:29:00', 'to': '2023-05-08T13:30:00', 'missing_bars': 120}], 'duplicate_samples': [], 'abnormal_price_samples': [], 'abnormal_volume_samples': [], 'abnormal_open_interest_count': 0, 'abnormal_open_interest_samples': [], 'data_layer': 'canonical', 'source_role': 'main', 'download_symbol': 'KQ.m@DCE.jm', 'source_csv': '/Volumes/扩展盘/guiyi-quant-workstation/data/tmp/tqsdk_downloads/jm_2023-05_1m.csv', 'chunk_start': '2023-05-01', 'chunk_end': '2023-05-31', 'rows': 6780, 'columns': ['symbol', 'contract', 'exchange', 'datetime', 'trading_day', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'turnover', 'period', 'provider', 'source_contract', 'is_main_continuous', 'data_version', 'created_at']}"
