product,year,dataset,status,issue_type,db_available,recommended_next_task
b,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bb,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
bb,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bb,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
bb,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bb,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
bb,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bb,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
bb,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bb,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bb,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bb,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bc,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
bc,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bc,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
bc,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bc,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
bc,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bc,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
bc,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bc,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bc,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bc,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
br,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
br,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
br,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
br,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
br,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bu,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
bu,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bu,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
bu,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bu,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
bu,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bu,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
bu,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bu,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bu,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bu,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bz,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
bz,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
c,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
c,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
c,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
c,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
c,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
c,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
c,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
c,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
c,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
c,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
c,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cf,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cf,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cf,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cf,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cf,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cf,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cf,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cf,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cf,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cf,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cf,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cj,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cj,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cj,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cj,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cj,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cj,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cj,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cj,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cj,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cj,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cj,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cs,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cs,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cs,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cs,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cs,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cs,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cs,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cs,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cs,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cs,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cs,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cu,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cu,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cu,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cu,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cu,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cu,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cu,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cu,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cu,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cu,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cu,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cy,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cy,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cy,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cy,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cy,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cy,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cy,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
cy,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cy,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cy,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
cy,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eb,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
eb,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eb,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
eb,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eb,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
eb,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eb,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
eb,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eb,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eb,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eb,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ec,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
ec,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ec,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ec,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ec,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eg,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
eg,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eg,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
eg,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eg,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
eg,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eg,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
eg,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eg,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eg,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
eg,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fb,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
fb,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fb,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
fb,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fb,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
fb,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fb,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
fb,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fb,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fb,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fb,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fg,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
fg,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fg,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
fg,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fg,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
fg,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fg,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
fg,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fg,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fg,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fg,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fu,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
fu,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fu,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
fu,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fu,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
fu,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fu,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
fu,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fu,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fu,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
fu,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
hc,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
hc,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
hc,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
hc,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
hc,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
hc,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
hc,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
hc,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
hc,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
hc,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
hc,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
i,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
i,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
i,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
i,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
i,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
i,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
i,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
i,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
i,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
i,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
i,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ic,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
ic,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ic,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
ic,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ic,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
ic,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ic,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
ic,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ic,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ic,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ic,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
if,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
if,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
if,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
if,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
if,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
if,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
if,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
if,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
if,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
if,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
if,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ih,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
ih,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ih,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
ih,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ih,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
ih,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ih,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
ih,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ih,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ih,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
ih,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
im,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
im,2022,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
im,2023,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
im,2023,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
im,2024,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
im,2025,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
im,2026,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
j,2020,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
j,2020,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
j,2021,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
j,2021,continuous_contract_map,metadata_gap,missing_continuous_contract_map,True,target_coverage_gap_triage
j,2022,contract_universe,metadata_gap,missing_contract_universe,True,target_coverage_gap_triage
