datetime,datetime_nano,KQ.m@DCE.v.open,KQ.m@DCE.v.high,KQ.m@DCE.v.low,KQ.m@DCE.v.close,KQ.m@DCE.v.volume,KQ.m@DCE.v.open_oi,KQ.m@DCE.v.close_oi
2022-03-31 21:43:00.000000000,1648734180000000000,9265,9266,9261,9265,957,351181,351177
2022-03-31 21:44:00.000000000,1648734240000000000,9265,9276,9264,9270,3105,351177,351192
2022-03-31 21:45:00.000000000,1648734300000000000,9270,9275,9267,9275,2565,351192,351454
2022-03-31 21:46:00.000000000,1648734360000000000,9275,9279,9275,9277,3286,351454,352079
2022-03-31 21:47:00.000000000,1648734420000000000,9277,9283,9273,9280,3366,352079,352634
2022-03-31 21:48:00.000000000,1648734480000000000,9280,9280,9274,9274,1539,352634,352571
2022-03-31 21:49:00.000000000,1648734540000000000,9274,9276,9270,9272,1571,352571,352565
2022-03-31 21:50:00.000000000,1648734600000000000,9272,9273,9264,9265,1920,352565,352361
2022-03-31 21:51:00.000000000,1648734660000000000,9265,9270,9264,9266,1399,352361,352500
2022-03-31 21:52:00.000000000,1648734720000000000,9266,9266,9262,9266,1449,352500,352316
2022-03-31 21:53:00.000000000,1648734780000000000,9266,9274,9264,9269,1832,352316,352352
2022-03-31 21:54:00.000000000,1648734840000000000,9269,9270,9257,9259,2222,352352,351980
2022-03-31 21:55:00.000000000,1648734900000000000,9259,9261,9256,9260,1181,351980,351907
2022-03-31 21:56:00.000000000,1648734960000000000,9260,9261,9250,9255,1642,351907,351966
2022-03-31 21:57:00.000000000,1648735020000000000,9255,9260,9254,9257,922,351966,351870
2022-03-31 21:58:00.000000000,1648735080000000000,9257,9257,9247,9248,2260,351870,351757
2022-03-31 21:59:00.000000000,1648735140000000000,9248,9254,9248,9253,1734,351757,351861
2022-03-31 22:00:00.000000000,1648735200000000000,9253,9256,9248,9255,1483,351861,351971
2022-03-31 22:01:00.000000000,1648735260000000000,9255,9257,9251,9256,970,351971,351859
2022-03-31 22:02:00.000000000,1648735320000000000,9256,9257,9252,9254,848,351859,351962
2022-03-31 22:03:00.000000000,1648735380000000000,9254,9256,9248,9249,1011,351962,351911
2022-03-31 22:04:00.000000000,1648735440000000000,9249,9261,9249,9259,1395,351911,351875
2022-03-31 22:05:00.000000000,1648735500000000000,9259,9260,9251,9252,1207,351875,352074
2022-03-31 22:06:00.000000000,1648735560000000000,9252,9258,9252,9257,800,352074,352106
2022-03-31 22:07:00.000000000,1648735620000000000,9257,9259,9254,9258,745,352106,351966
2022-03-31 22:08:00.000000000,1648735680000000000,9258,9259,9252,9254,759,351966,351970
2022-03-31 22:09:00.000000000,1648735740000000000,9254,9254,9248,9249,1114,351970,351911
2022-03-31 22:10:00.000000000,1648735800000000000,9249,9255,9249,9253,763,351911,351991
2022-03-31 22:11:00.000000000,1648735860000000000,9253,9257,9248,9254,1877,351991,352108
2022-03-31 22:12:00.000000000,1648735920000000000,9254,9255,9237,9240,3420,352108,351682
2022-03-31 22:13:00.000000000,1648735980000000000,9240,9242,9234,9241,2602,351682,351708
2022-03-31 22:14:00.000000000,1648736040000000000,9241,9241,9235,9236,1437,351708,351556
2022-03-31 22:15:00.000000000,1648736100000000000,9236,9242,9232,9241,1958,351556,351371
2022-03-31 22:16:00.000000000,1648736160000000000,9241,9244,9237,9240,1177,351371,351300
2022-03-31 22:17:00.000000000,1648736220000000000,9240,9240,9236,9238,751,351300,351500
2022-03-31 22:18:00.000000000,1648736280000000000,9238,9239,9227,9231,2246,351500,351471
2022-03-31 22:19:00.000000000,1648736340000000000,9231,9232,9227,9228,1036,351471,351484
2022-03-31 22:20:00.000000000,1648736400000000000,9228,9233,9226,9233,1715,351484,351434
2022-03-31 22:21:00.000000000,1648736460000000000,9233,9236,9230,9235,1154,351434,351394
2022-03-31 22:22:00.000000000,1648736520000000000,9235,9236,9231,9234,1343,351394,351417
2022-03-31 22:23:00.000000000,1648736580000000000,9234,9240,9232,9239,1249,351417,351336
2022-03-31 22:24:00.000000000,1648736640000000000,9239,9244,9236,9236,1325,351336,351428
2022-03-31 22:25:00.000000000,1648736700000000000,9236,9242,9236,9240,1002,351428,351315
2022-03-31 22:26:00.000000000,1648736760000000000,9240,9241,9234,9235,1219,351315,351592
2022-03-31 22:27:00.000000000,1648736820000000000,9235,9238,9233,9234,872,351592,351578
2022-03-31 22:28:00.000000000,1648736880000000000,9234,9240,9233,9239,831,351578,351537
2022-03-31 22:29:00.000000000,1648736940000000000,9239,9240,9236,9238,469,351537,351556
2022-03-31 22:30:00.000000000,1648737000000000000,9238,9252,9237,9252,2451,351556,351120
2022-03-31 22:31:00.000000000,1648737060000000000,9252,9252,9246,9248,1456,351120,350980
2022-03-31 22:32:00.000000000,1648737120000000000,9248,9250,9243,9247,1418,350980,351069
2022-03-31 22:33:00.000000000,1648737180000000000,9247,9255,9245,9252,1397,351069,351010
2022-03-31 22:34:00.000000000,1648737240000000000,9252,9258,9252,9256,1381,351010,350841
2022-03-31 22:35:00.000000000,1648737300000000000,9256,9257,9252,9255,960,350841,350971
2022-03-31 22:36:00.000000000,1648737360000000000,9255,9255,9249,9250,1146,350971,351028
2022-03-31 22:37:00.000000000,1648737420000000000,9250,9256,9249,9255,1348,351028,351102
2022-03-31 22:38:00.000000000,1648737480000000000,9255,9255,9251,9251,610,351102,351118
2022-03-31 22:39:00.000000000,1648737540000000000,9251,9254,9248,9251,863,351118,351089
2022-03-31 22:40:00.000000000,1648737600000000000,9251,9262,9251,9261,1604,351089,351045
2022-03-31 22:41:00.000000000,1648737660000000000,9261,9262,9258,9259,950,351045,351073
2022-03-31 22:42:00.000000000,1648737720000000000,9259,9260,9256,9256,691,351073,351056
2022-03-31 22:43:00.000000000,1648737780000000000,9256,9257,9254,9254,471,351056,351128
2022-03-31 22:44:00.000000000,1648737840000000000,9254,9258,9251,9258,880,351128,351233
2022-03-31 22:45:00.000000000,1648737900000000000,9258,9259,9253,9253,508,351233,351216
2022-03-31 22:46:00.000000000,1648737960000000000,9253,9254,9242,9243,2143,351216,350700
2022-03-31 22:47:00.000000000,1648738020000000000,9243,9244,9236,9242,2040,350700,350323
2022-03-31 22:48:00.000000000,1648738080000000000,9242,9242,9233,9239,1788,350323,350162
2022-03-31 22:49:00.000000000,1648738140000000000,9239,9244,9238,9239,1252,350162,350196
2022-03-31 22:50:00.000000000,1648738200000000000,9239,9245,9237,9242,1061,350196,350213
2022-03-31 22:51:00.000000000,1648738260000000000,9242,9245,9239,9242,1226,350213,350015
2022-03-31 22:52:00.000000000,1648738320000000000,9242,9243,9237,9237,904,350015,349995
2022-03-31 22:53:00.000000000,1648738380000000000,9237,9240,9236,9239,649,349995,349917
2022-03-31 22:54:00.000000000,1648738440000000000,9239,9243,9237,9242,743,349917,349860
2022-03-31 22:55:00.000000000,1648738500000000000,9242,9242,9238,9239,555,349860,349799
2022-03-31 22:56:00.000000000,1648738560000000000,9239,9241,9237,9240,786,349799,349686
2022-03-31 22:57:00.000000000,1648738620000000000,9240,9243,9240,9242,576,349686,349520
2022-03-31 22:58:00.000000000,1648738680000000000,9242,9247,9242,9246,997,349520,349025
2022-03-31 22:59:00.000000000,1648738740000000000,9246,9247,9243,9243,1427,349025,348457
2022-04-01 09:00:00.000000000,1648774800000000000,9214,9238,9210,9215,8153,348457,348358
2022-04-01 09:01:00.000000000,1648774860000000000,9215,9220,9202,9214,5013,348358,348170
2022-04-01 09:02:00.000000000,1648774920000000000,9214,9229,9213,9228,3334,348170,347987
2022-04-01 09:03:00.000000000,1648774980000000000,9228,9230,9224,9229,2345,347987,348449
2022-04-01 09:04:00.000000000,1648775040000000000,9229,9230,9219,9219,2141,348449,348593
2022-04-01 09:05:00.000000000,1648775100000000000,9219,9219,9207,9209,3720,348593,348456
2022-04-01 09:06:00.000000000,1648775160000000000,9209,9217,9208,9214,2161,348456,348348
2022-04-01 09:07:00.000000000,1648775220000000000,9214,9218,9209,9212,1820,348348,348509
2022-04-01 09:08:00.000000000,1648775280000000000,9212,9217,9210,9215,1254,348509,348592
2022-04-01 09:09:00.000000000,1648775340000000000,9215,9224,9215,9220,1555,348592,348353
2022-04-01 09:10:00.000000000,1648775400000000000,9220,9221,9210,9210,2793,348353,348676
2022-04-01 09:11:00.000000000,1648775460000000000,9210,9210,9193,9207,5063,348676,348648
2022-04-01 09:12:00.000000000,1648775520000000000,9207,9214,9205,9212,1804,348648,348489
2022-04-01 09:13:00.000000000,1648775580000000000,9212,9218,9210,9212,1638,348489,348421
2022-04-01 09:14:00.000000000,1648775640000000000,9212,9220,9209,9217,1983,348421,348401
2022-04-01 09:15:00.000000000,1648775700000000000,9217,9220,9214,9218,3030,348401,347955
2022-04-01 09:16:00.000000000,1648775760000000000,9218,9220,9213,9216,1731,347955,347871
2022-04-01 09:17:00.000000000,1648775820000000000,9216,9224,9211,9223,1953,347871,347726
2022-04-01 09:18:00.000000000,1648775880000000000,9223,9226,9218,9226,1753,347726,347598
2022-04-01 09:19:00.000000000,1648775940000000000,9226,9230,9224,9225,1938,347598,347416
2022-04-01 09:20:00.000000000,1648776000000000000,9225,9236,9223,9235,2710,347416,347152
2022-04-01 09:21:00.000000000,1648776060000000000,9235,9238,9234,9236,1964,347152,347208
2022-04-01 09:22:00.000000000,1648776120000000000,9236,9240,9231,9235,2214,347208,347301
2022-04-01 09:23:00.000000000,1648776180000000000,9235,9244,9233,9242,2613,347301,347061
2022-04-01 09:24:00.000000000,1648776240000000000,9242,9243,9233,9239,1895,347061,347110
2022-04-01 09:25:00.000000000,1648776300000000000,9239,9247,9239,9245,2042,347110,347249
2022-04-01 09:26:00.000000000,1648776360000000000,9245,9245,9239,9240,1552,347249,347577
2022-04-01 09:27:00.000000000,1648776420000000000,9240,9243,9238,9238,1320,347577,347820
2022-04-01 09:28:00.000000000,1648776480000000000,9238,9239,9233,9236,1838,347820,348184
2022-04-01 09:29:00.000000000,1648776540000000000,9236,9242,9235,9238,967,348184,348199
2022-04-01 09:30:00.000000000,1648776600000000000,9238,9252,9235,9251,3252,348199,348334
2022-04-01 09:31:00.000000000,1648776660000000000,9251,9255,9249,9254,1683,348334,348480
2022-04-01 09:32:00.000000000,1648776720000000000,9254,9255,9249,9254,1839,348480,348581
2022-04-01 09:33:00.000000000,1648776780000000000,9254,9258,9250,9252,1546,348581,348436
2022-04-01 09:34:00.000000000,1648776840000000000,9252,9252,9246,9250,1480,348436,348498
2022-04-01 09:35:00.000000000,1648776900000000000,9250,9251,9245,9249,1055,348498,348581
2022-04-01 09:36:00.000000000,1648776960000000000,9249,9260,9249,9259,2261,348581,348851
2022-04-01 09:37:00.000000000,1648777020000000000,9259,9274,9259,9270,4588,348851,349714
2022-04-01 09:38:00.000000000,1648777080000000000,9270,9279,9270,9277,2720,349714,350279
2022-04-01 09:39:00.000000000,1648777140000000000,9277,9285,9274,9279,4963,350279,351820
2022-04-01 09:40:00.000000000,1648777200000000000,9279,9304,9279,9300,7579,351820,353989
2022-04-01 09:41:00.000000000,1648777260000000000,9300,9308,9298,9306,5177,353989,355545
2022-04-01 09:42:00.000000000,1648777320000000000,9306,9310,9301,9304,3836,355545,356406
2022-04-01 09:43:00.000000000,1648777380000000000,9304,9324,9303,9317,6654,356406,357076
2022-04-01 09:44:00.000000000,1648777440000000000,9317,9321,9313,9316,4343,357076,357556
2022-04-01 09:45:00.000000000,1648777500000000000,9316,9318,9307,9312,3511,357556,357875
2022-04-01 09:46:00.000000000,1648777560000000000,9312,9319,9312,9315,2995,357875,358322
2022-04-01 09:47:00.000000000,1648777620000000000,9315,9319,9308,9308,1975,358322,358633
2022-04-01 09:48:00.000000000,1648777680000000000,9308,9314,9308,9313,2026,358633,358873
2022-04-01 09:49:00.000000000,1648777740000000000,9313,9315,9302,9303,3133,358873,358928
2022-04-01 09:50:00.000000000,1648777800000000000,9303,9309,9294,9297,4074,358928,359386
2022-04-01 09:51:00.000000000,1648777860000000000,9297,9300,9295,9299,2208,359386,359395
2022-04-01 09:52:00.000000000,1648777920000000000,9299,9302,9287,9292,3214,359395,359353
2022-04-01 09:53:00.000000000,1648777980000000000,9292,9297,9288,9296,1883,359353,359140
2022-04-01 09:54:00.000000000,1648778040000000000,9296,9299,9291,9293,1472,359140,359059
2022-04-01 09:55:00.000000000,1648778100000000000,9293,9304,9289,9303,2827,359059,359135
2022-04-01 09:56:00.000000000,1648778160000000000,9303,9307,9301,9305,1197,359135,359170
2022-04-01 09:57:00.000000000,1648778220000000000,9305,9307,9297,9300,1750,359170,359316
2022-04-01 09:58:00.000000000,1648778280000000000,9300,9306,9295,9297,1581,359316,359584
2022-04-01 09:59:00.000000000,1648778340000000000,9297,9300,9291,9300,2375,359584,358858
2022-04-01 10:00:00.000000000,1648778400000000000,9300,9303,9293,9296,1693,358858,358884
2022-04-01 10:01:00.000000000,1648778460000000000,9296,9309,9296,9309,1782,358884,359019
2022-04-01 10:02:00.000000000,1648778520000000000,9309,9318,9307,9316,2290,359019,359284
2022-04-01 10:03:00.000000000,1648778580000000000,9316,9330,9316,9325,3781,359284,360194
2022-04-01 10:04:00.000000000,1648778640000000000,9325,9329,9322,9325,2174,360194,360775
2022-04-01 10:05:00.000000000,1648778700000000000,9325,9341,9324,9330,5383,360775,361619
2022-04-01 10:06:00.000000000,1648778760000000000,9330,9333,9327,9327,1668,361619,361932
2022-04-01 10:07:00.000000000,1648778820000000000,9327,9332,9327,9330,1165,361932,362033
2022-04-01 10:08:00.000000000,1648778880000000000,9330,9335,9324,9325,2111,362033,361796
2022-04-01 10:09:00.000000000,1648778940000000000,9325,9325,9314,9317,2357,361796,361704
2022-04-01 10:10:00.000000000,1648779000000000000,9317,9325,9315,9325,1596,361704,361670
2022-04-01 10:11:00.000000000,1648779060000000000,9325,9336,9321,9336,2457,361670,362059
2022-04-01 10:12:00.000000000,1648779120000000000,9336,9345,9334,9343,3726,362059,362333
2022-04-01 10:13:00.000000000,1648779180000000000,9343,9346,9336,9340,2853,362333,363156
2022-04-01 10:14:00.000000000,1648779240000000000,9340,9349,9340,9346,3627,363156,364335
2022-04-01 10:30:00.000000000,1648780200000000000,9346,9346,9335,9335,3815,364335,365110
2022-04-01 10:31:00.000000000,1648780260000000000,9335,9344,9332,9344,2837,365110,365469
2022-04-01 10:32:00.000000000,1648780320000000000,9344,9349,9343,9344,2231,365469,366029
2022-04-01 10:33:00.000000000,1648780380000000000,9344,9345,9338,9343,1817,366029,366287
2022-04-01 10:34:00.000000000,1648780440000000000,9343,9346,9340,9345,1744,366287,366577
2022-04-01 10:35:00.000000000,1648780500000000000,9345,9356,9343,9344,3988,366577,367288
2022-04-01 10:36:00.000000000,1648780560000000000,9344,9352,9343,9350,1596,367288,367686
2022-04-01 10:37:00.000000000,1648780620000000000,9350,9354,9345,9346,2292,367686,368340
2022-04-01 10:38:00.000000000,1648780680000000000,9346,9348,9332,9335,2538,368340,368332
2022-04-01 10:39:00.000000000,1648780740000000000,9335,9358,9335,9358,3189,368332,369010
2022-04-01 10:40:00.000000000,1648780800000000000,9358,9359,9350,9354,3355,369010,369573
2022-04-01 10:41:00.000000000,1648780860000000000,9354,9355,9344,9347,1685,369573,369535
2022-04-01 10:42:00.000000000,1648780920000000000,9347,9348,9340,9344,1306,369535,369492
2022-04-01 10:43:00.000000000,1648780980000000000,9344,9350,9343,9347,1405,369492,369811
2022-04-01 10:44:00.000000000,1648781040000000000,9347,9370,9346,9369,5174,369811,370355
2022-04-01 10:45:00.000000000,1648781100000000000,9369,9378,9365,9368,5667,370355,371201
2022-04-01 10:46:00.000000000,1648781160000000000,9368,9373,9367,9370,1934,371201,371795
2022-04-01 10:47:00.000000000,1648781220000000000,9370,9384,9367,9380,4393,371795,372953
2022-04-01 10:48:00.000000000,1648781280000000000,9380,9385,9373,9380,3486,372953,373807
2022-04-01 10:49:00.000000000,1648781340000000000,9380,9388,9379,9381,2845,373807,374307
2022-04-01 10:50:00.000000000,1648781400000000000,9381,9383,9375,9378,1945,374307,374743
2022-04-01 10:51:00.000000000,1648781460000000000,9378,9380,9372,9376,2403,374743,374791
2022-04-01 10:52:00.000000000,1648781520000000000,9376,9378,9366,9371,2336,374791,374564
2022-04-01 10:53:00.000000000,1648781580000000000,9371,9394,9370,9391,4181,374564,375239
2022-04-01 10:54:00.000000000,1648781640000000000,9391,9393,9383,9385,3064,375239,375783
2022-04-01 10:55:00.000000000,1648781700000000000,9385,9395,9384,9392,4062,375783,376969
2022-04-01 10:56:00.000000000,1648781760000000000,9392,9408,9388,9389,8532,376969,378568
2022-04-01 10:57:00.000000000,1648781820000000000,9389,9394,9385,9387,2362,378568,378609
2022-04-01 10:58:00.000000000,1648781880000000000,9387,9395,9387,9392,2452,378609,379114
2022-04-01 10:59:00.000000000,1648781940000000000,9392,9395,9386,9390,1708,379114,379442
2022-04-01 11:00:00.000000000,1648782000000000000,9390,9391,9382,9384,2281,379442,379548
2022-04-01 11:01:00.000000000,1648782060000000000,9384,9387,9378,9382,2607,379548,379325
2022-04-01 11:02:00.000000000,1648782120000000000,9382,9390,9382,9386,1349,379325,379363
2022-04-01 11:03:00.000000000,1648782180000000000,9386,9393,9382,9393,1605,379363,379651
2022-04-01 11:04:00.000000000,1648782240000000000,9393,9395,9388,9388,1272,379651,379893
2022-04-01 11:05:00.000000000,1648782300000000000,9388,9392,9387,9390,4891,379893,380448
2022-04-01 11:06:00.000000000,1648782360000000000,9390,9391,9373,9373,2275,380448,380331
2022-04-01 11:07:00.000000000,1648782420000000000,9373,9382,9370,9374,4411,380331,380638
2022-04-01 11:08:00.000000000,1648782480000000000,9374,9381,9374,9375,6751,380638,380639
2022-04-01 11:09:00.000000000,1648782540000000000,9375,9378,9367,9370,4022,380639,380199
2022-04-01 11:10:00.000000000,1648782600000000000,9370,9371,9364,9368,8346,380199,380515
2022-04-01 11:11:00.000000000,1648782660000000000,9368,9375,9367,9375,10696,380515,380304
2022-04-01 11:12:00.000000000,1648782720000000000,9375,9387,9374,9384,6456,380304,381053
2022-04-01 11:13:00.000000000,1648782780000000000,9384,9389,9382,9386,9972,381053,381399
2022-04-01 11:14:00.000000000,1648782840000000000,9386,9396,9386,9393,6169,381399,381887
2022-04-01 11:15:00.000000000,1648782900000000000,9393,9438,9392,9431,11130,381887,383948
2022-04-01 11:16:00.000000000,1648782960000000000,9431,9451,9431,9434,10459,383948,384889
2022-04-01 11:17:00.000000000,1648783020000000000,9434,9444,9434,9437,6582,384889,388195
2022-04-01 11:18:00.000000000,1648783080000000000,9437,9442,9434,9436,5143,388195,387991
2022-04-01 11:19:00.000000000,1648783140000000000,9436,9440,9433,9436,2681,387991,387946
2022-04-01 11:20:00.000000000,1648783200000000000,9436,9438,9428,9434,4541,387946,387684
2022-04-01 11:21:00.000000000,1648783260000000000,9434,9445,9434,9442,5379,387684,388910
2022-04-01 11:22:00.000000000,1648783320000000000,9442,9443,9432,9435,2592,388910,388869
2022-04-01 11:23:00.000000000,1648783380000000000,9435,9436,9429,9433,2709,388869,389346
2022-04-01 11:24:00.000000000,1648783440000000000,9433,9446,9431,9445,3269,389346,390062
2022-04-01 11:25:00.000000000,1648783500000000000,9445,9446,9435,9436,2267,390062,390483
2022-04-01 11:26:00.000000000,1648783560000000000,9436,9446,9436,9444,2100,390483,391141
2022-04-01 11:27:00.000000000,1648783620000000000,9444,9446,9439,9445,1963,391141,391618
2022-04-01 11:28:00.000000000,1648783680000000000,9445,9449,9441,9443,2569,391618,391830
2022-04-01 11:29:00.000000000,1648783740000000000,9443,9450,9443,9445,3458,391830,391400
2022-04-01 13:30:00.000000000,1648791000000000000,9448,9449,9425,9428,5715,391400,391855
2022-04-01 13:31:00.000000000,1648791060000000000,9428,9433,9427,9428,4165,391855,392236
2022-04-01 13:32:00.000000000,1648791120000000000,9428,9431,9422,9424,3161,392236,392296
2022-04-01 13:33:00.000000000,1648791180000000000,9424,9426,9415,9417,4355,392296,392520
2022-04-01 13:34:00.000000000,1648791240000000000,9417,9420,9414,9415,2595,392520,392791
2022-04-01 13:35:00.000000000,1648791300000000000,9415,9416,9398,9405,4169,392791,392567
2022-04-01 13:36:00.000000000,1648791360000000000,9405,9405,9392,9394,3359,392567,392724
2022-04-01 13:37:00.000000000,1648791420000000000,9394,9399,9382,9399,5961,392724,391768
2022-04-01 13:38:00.000000000,1648791480000000000,9399,9402,9389,9390,3556,391768,392195
2022-04-01 13:39:00.000000000,1648791540000000000,9390,9396,9388,9393,2113,392195,392094
2022-04-01 13:40:00.000000000,1648791600000000000,9393,9403,9393,9398,2162,392094,392064
2022-04-01 13:41:00.000000000,1648791660000000000,9398,9406,9397,9402,3838,392064,392205
2022-04-01 13:42:00.000000000,1648791720000000000,9402,9406,9402,9405,5294,392205,392116
2022-04-01 13:43:00.000000000,1648791780000000000,9405,9416,9405,9415,5491,392116,392190
2022-04-01 13:44:00.000000000,1648791840000000000,9415,9417,9409,9410,3607,392190,392082
2022-04-01 13:45:00.000000000,1648791900000000000,9410,9436,9410,9433,3351,392082,392419
2022-04-01 13:46:00.000000000,1648791960000000000,9433,9433,9423,9429,2563,392419,392715
2022-04-01 13:47:00.000000000,1648792020000000000,9429,9437,9429,9432,1776,392715,393209
2022-04-01 13:48:00.000000000,1648792080000000000,9432,9434,9430,9433,4047,393209,393596
2022-04-01 13:49:00.000000000,1648792140000000000,9433,9445,9432,9441,2959,393596,394195
2022-04-01 13:50:00.000000000,1648792200000000000,9441,9442,9433,9434,1497,394195,394561
2022-04-01 13:51:00.000000000,1648792260000000000,9434,9438,9424,9430,2157,394561,394834
2022-04-01 13:52:00.000000000,1648792320000000000,9430,9442,9428,9440,2017,394834,395243
2022-04-01 13:53:00.000000000,1648792380000000000,9440,9445,9434,9442,1932,395243,395749
2022-04-01 13:54:00.000000000,1648792440000000000,9442,9448,9442,9442,1798,395749,396150
2022-04-01 13:55:00.000000000,1648792500000000000,9442,9444,9432,9432,2459,396150,396424
2022-04-01 13:56:00.000000000,1648792560000000000,9432,9440,9432,9438,1935,396424,397172
2022-04-01 13:57:00.000000000,1648792620000000000,9438,9442,9431,9432,1774,397172,397682
2022-04-01 13:58:00.000000000,1648792680000000000,9432,9435,9423,9427,1922,397682,397717
2022-04-01 13:59:00.000000000,1648792740000000000,9427,9428,9416,9418,2952,397717,397417
2022-04-01 14:00:00.000000000,1648792800000000000,9418,9426,9409,9410,2594,397417,396983
2022-04-01 14:01:00.000000000,1648792860000000000,9410,9422,9410,9418,2107,396983,396791
2022-04-01 14:02:00.000000000,1648792920000000000,9418,9431,9418,9431,1851,396791,396711
2022-04-01 14:03:00.000000000,1648792980000000000,9431,9438,9430,9435,1763,396711,396915
2022-04-01 14:04:00.000000000,1648793040000000000,9435,9441,9433,9436,1639,396915,397130
2022-04-01 14:05:00.000000000,1648793100000000000,9436,9443,9436,9437,1538,397130,397451
2022-04-01 14:06:00.000000000,1648793160000000000,9437,9440,9427,9432,2148,397451,397352
2022-04-01 14:07:00.000000000,1648793220000000000,9432,9437,9432,9436,893,397352,397432
2022-04-01 14:08:00.000000000,1648793280000000000,9436,9441,9429,9433,1633,397432,397642
2022-04-01 14:09:00.000000000,1648793340000000000,9433,9442,9433,9439,1356,397642,397940
2022-04-01 14:10:00.000000000,1648793400000000000,9439,9445,9436,9439,1789,397940,398287
2022-04-01 14:11:00.000000000,1648793460000000000,9439,9445,9437,9437,1705,398287,398679
2022-04-01 14:12:00.000000000,1648793520000000000,9437,9446,9437,9445,1447,398679,398764
2022-04-01 14:13:00.000000000,1648793580000000000,9445,9446,9440,9446,1184,398764,398977
