datetime,datetime_nano,KQ.m@DCE.v.open,KQ.m@DCE.v.high,KQ.m@DCE.v.low,KQ.m@DCE.v.close,KQ.m@DCE.v.volume,KQ.m@DCE.v.open_oi,KQ.m@DCE.v.close_oi
2023-10-09 10:32:00.000000000,1696818720000000000,6060,6060,6055,6057,1880,838576,839015
2023-10-09 10:33:00.000000000,1696818780000000000,6057,6059,6054,6058,2599,839015,839398
2023-10-09 10:34:00.000000000,1696818840000000000,6058,6060,6057,6059,1844,839398,839609
2023-10-09 10:35:00.000000000,1696818900000000000,6059,6061,6057,6058,1429,839609,840077
2023-10-09 10:36:00.000000000,1696818960000000000,6058,6058,6052,6053,2704,840077,840985
2023-10-09 10:37:00.000000000,1696819020000000000,6053,6053,6047,6049,6558,840985,842300
2023-10-09 10:38:00.000000000,1696819080000000000,6049,6053,6049,6050,2652,842300,842717
2023-10-09 10:39:00.000000000,1696819140000000000,6050,6055,6050,6052,2156,842717,842891
2023-10-09 10:40:00.000000000,1696819200000000000,6052,6057,6052,6056,1580,842891,842848
2023-10-09 10:41:00.000000000,1696819260000000000,6056,6060,6056,6060,1232,842848,842810
2023-10-09 10:42:00.000000000,1696819320000000000,6060,6060,6055,6055,1328,842810,842838
2023-10-09 10:43:00.000000000,1696819380000000000,6055,6060,6055,6057,1193,842838,842843
2023-10-09 10:44:00.000000000,1696819440000000000,6057,6057,6053,6055,1366,842843,843068
2023-10-09 10:45:00.000000000,1696819500000000000,6055,6059,6054,6055,1771,843068,842893
2023-10-09 10:46:00.000000000,1696819560000000000,6055,6056,6053,6053,1115,842893,843276
2023-10-09 10:47:00.000000000,1696819620000000000,6053,6055,6050,6052,1732,843276,843641
2023-10-09 10:48:00.000000000,1696819680000000000,6052,6056,6052,6055,1132,843641,843601
2023-10-09 10:49:00.000000000,1696819740000000000,6055,6058,6054,6056,1821,843601,844014
2023-10-09 10:50:00.000000000,1696819800000000000,6056,6057,6055,6055,856,844014,844019
2023-10-09 10:51:00.000000000,1696819860000000000,6055,6057,6051,6053,1059,844019,844147
2023-10-09 10:52:00.000000000,1696819920000000000,6053,6058,6053,6056,832,844147,844180
2023-10-09 10:53:00.000000000,1696819980000000000,6056,6061,6056,6057,1322,844180,844032
2023-10-09 10:54:00.000000000,1696820040000000000,6057,6061,6056,6060,1354,844032,844203
2023-10-09 10:55:00.000000000,1696820100000000000,6060,6060,6054,6054,1136,844203,844426
2023-10-09 10:56:00.000000000,1696820160000000000,6054,6059,6054,6058,780,844426,844524
2023-10-09 10:57:00.000000000,1696820220000000000,6058,6064,6057,6064,2104,844524,844428
2023-10-09 10:58:00.000000000,1696820280000000000,6064,6064,6061,6062,1269,844428,844742
2023-10-09 10:59:00.000000000,1696820340000000000,6062,6063,6053,6055,2351,844742,845237
2023-10-09 11:00:00.000000000,1696820400000000000,6055,6056,6050,6050,2325,845237,845864
2023-10-09 11:01:00.000000000,1696820460000000000,6050,6051,6045,6048,4239,845864,846590
2023-10-09 11:02:00.000000000,1696820520000000000,6048,6049,6046,6047,1845,846590,846913
2023-10-09 11:03:00.000000000,1696820580000000000,6047,6051,6045,6049,2745,846913,847250
2023-10-09 11:04:00.000000000,1696820640000000000,6049,6052,6047,6049,1798,847250,847509
2023-10-09 11:05:00.000000000,1696820700000000000,6049,6051,6048,6048,1667,847509,847651
2023-10-09 11:06:00.000000000,1696820760000000000,6048,6050,6044,6044,2748,847651,847996
2023-10-09 11:07:00.000000000,1696820820000000000,6044,6047,6043,6045,3006,847996,847959
2023-10-09 11:08:00.000000000,1696820880000000000,6045,6047,6044,6045,2135,847959,847877
2023-10-09 11:09:00.000000000,1696820940000000000,6045,6048,6044,6048,1807,847877,848133
2023-10-09 11:10:00.000000000,1696821000000000000,6048,6051,6046,6046,1907,848133,848207
2023-10-09 11:11:00.000000000,1696821060000000000,6046,6047,6042,6042,3203,848207,848302
2023-10-09 11:12:00.000000000,1696821120000000000,6042,6045,6042,6043,2143,848302,847915
2023-10-09 11:13:00.000000000,1696821180000000000,6043,6045,6041,6042,2128,847915,847680
2023-10-09 11:14:00.000000000,1696821240000000000,6042,6045,6041,6044,1538,847680,848102
2023-10-09 11:15:00.000000000,1696821300000000000,6044,6046,6042,6043,1716,848102,848251
2023-10-09 11:16:00.000000000,1696821360000000000,6043,6047,6043,6045,1902,848251,848551
2023-10-09 11:17:00.000000000,1696821420000000000,6045,6049,6045,6049,1035,848551,848573
2023-10-09 11:18:00.000000000,1696821480000000000,6049,6050,6045,6045,1907,848573,848409
2023-10-09 11:19:00.000000000,1696821540000000000,6045,6049,6045,6045,1117,848409,848550
2023-10-09 11:20:00.000000000,1696821600000000000,6045,6046,6044,6044,844,848550,848692
2023-10-09 11:21:00.000000000,1696821660000000000,6044,6047,6044,6045,684,848692,848809
2023-10-09 11:22:00.000000000,1696821720000000000,6045,6049,6045,6048,761,848809,848874
2023-10-09 11:23:00.000000000,1696821780000000000,6048,6052,6048,6048,1671,848874,848963
2023-10-09 11:24:00.000000000,1696821840000000000,6048,6049,6046,6046,563,848963,849119
2023-10-09 11:25:00.000000000,1696821900000000000,6046,6049,6045,6046,900,849119,849290
2023-10-09 11:26:00.000000000,1696821960000000000,6046,6048,6045,6047,569,849290,849366
2023-10-09 11:27:00.000000000,1696822020000000000,6047,6049,6047,6048,702,849366,849398
2023-10-09 11:28:00.000000000,1696822080000000000,6048,6049,6046,6046,954,849398,849264
2023-10-09 11:29:00.000000000,1696822140000000000,6046,6048,6045,6047,973,849264,849112
2023-10-09 13:30:00.000000000,1696829400000000000,6045,6057,6043,6049,5158,849112,849571
2023-10-09 13:31:00.000000000,1696829460000000000,6049,6052,6044,6047,3820,849571,850313
2023-10-09 13:32:00.000000000,1696829520000000000,6047,6050,6040,6040,3888,850313,851150
2023-10-09 13:33:00.000000000,1696829580000000000,6040,6041,6034,6036,8126,851150,852107
2023-10-09 13:34:00.000000000,1696829640000000000,6036,6038,6034,6038,2209,852107,852161
2023-10-09 13:35:00.000000000,1696829700000000000,6038,6039,6037,6038,2218,852161,852601
2023-10-09 13:36:00.000000000,1696829760000000000,6038,6043,6037,6041,2605,852601,852909
2023-10-09 13:37:00.000000000,1696829820000000000,6041,6043,6039,6041,1660,852909,853464
2023-10-09 13:38:00.000000000,1696829880000000000,6041,6041,6039,6040,990,853464,853680
2023-10-09 13:39:00.000000000,1696829940000000000,6040,6047,6039,6047,2142,853680,853750
2023-10-09 13:40:00.000000000,1696830000000000000,6047,6052,6046,6051,4180,853750,853537
2023-10-09 13:41:00.000000000,1696830060000000000,6051,6056,6050,6055,3799,853537,852882
2023-10-09 13:42:00.000000000,1696830120000000000,6055,6055,6052,6053,1720,852882,852979
2023-10-09 13:43:00.000000000,1696830180000000000,6053,6056,6053,6055,3252,852979,852595
2023-10-09 13:44:00.000000000,1696830240000000000,6055,6059,6055,6058,3118,852595,852566
2023-10-09 13:45:00.000000000,1696830300000000000,6058,6059,6054,6054,2976,852566,852769
2023-10-09 13:46:00.000000000,1696830360000000000,6054,6057,6050,6052,2382,852769,852953
2023-10-09 13:47:00.000000000,1696830420000000000,6052,6052,6044,6045,2341,852953,852892
2023-10-09 13:48:00.000000000,1696830480000000000,6045,6049,6045,6049,1340,852892,852887
2023-10-09 13:49:00.000000000,1696830540000000000,6049,6049,6044,6047,1273,852887,853102
2023-10-09 13:50:00.000000000,1696830600000000000,6047,6049,6046,6046,879,853102,853275
2023-10-09 13:51:00.000000000,1696830660000000000,6046,6047,6043,6045,1128,853275,853534
2023-10-09 13:52:00.000000000,1696830720000000000,6045,6047,6044,6044,1164,853534,853640
2023-10-09 13:53:00.000000000,1696830780000000000,6044,6047,6044,6046,622,853640,853790
2023-10-09 13:54:00.000000000,1696830840000000000,6046,6047,6042,6042,1464,853790,854137
2023-10-09 13:55:00.000000000,1696830900000000000,6042,6044,6042,6042,1307,854137,854117
2023-10-09 13:56:00.000000000,1696830960000000000,6042,6046,6042,6045,1035,854117,854111
2023-10-09 13:57:00.000000000,1696831020000000000,6045,6046,6043,6044,893,854111,854280
2023-10-09 13:58:00.000000000,1696831080000000000,6044,6044,6041,6042,1626,854280,854159
2023-10-09 13:59:00.000000000,1696831140000000000,6042,6043,6040,6040,2088,854159,853960
2023-10-09 14:00:00.000000000,1696831200000000000,6040,6041,6038,6040,2648,853960,854067
2023-10-09 14:01:00.000000000,1696831260000000000,6040,6040,6036,6037,1821,854067,854271
2023-10-09 14:02:00.000000000,1696831320000000000,6037,6038,6027,6028,12764,854271,853534
2023-10-09 14:03:00.000000000,1696831380000000000,6028,6031,6025,6027,4633,853534,854465
2023-10-09 14:04:00.000000000,1696831440000000000,6027,6030,6026,6028,3569,854465,855464
2023-10-09 14:05:00.000000000,1696831500000000000,6028,6029,6023,6024,4482,855464,856500
2023-10-09 14:06:00.000000000,1696831560000000000,6024,6026,6023,6025,2149,856500,857201
2023-10-09 14:07:00.000000000,1696831620000000000,6025,6027,6021,6023,2467,857201,857872
2023-10-09 14:08:00.000000000,1696831680000000000,6023,6029,6023,6028,2069,857872,857880
2023-10-09 14:09:00.000000000,1696831740000000000,6028,6031,6025,6030,2293,857880,857396
2023-10-09 14:10:00.000000000,1696831800000000000,6030,6032,6029,6029,1957,857396,857379
2023-10-09 14:11:00.000000000,1696831860000000000,6029,6030,6025,6025,1687,857379,857814
2023-10-09 14:12:00.000000000,1696831920000000000,6025,6028,6025,6026,1466,857814,858248
2023-10-09 14:13:00.000000000,1696831980000000000,6026,6028,6025,6028,1242,858248,858399
2023-10-09 14:14:00.000000000,1696832040000000000,6028,6028,6025,6027,1433,858399,858636
2023-10-09 14:15:00.000000000,1696832100000000000,6027,6028,6024,6025,1277,858636,859032
2023-10-09 14:16:00.000000000,1696832160000000000,6025,6027,6024,6024,980,859032,859235
2023-10-09 14:17:00.000000000,1696832220000000000,6024,6026,6022,6023,1549,859235,859530
2023-10-09 14:18:00.000000000,1696832280000000000,6023,6025,6023,6023,937,859530,859696
2023-10-09 14:19:00.000000000,1696832340000000000,6023,6023,6018,6022,4259,859696,860047
2023-10-09 14:20:00.000000000,1696832400000000000,6022,6025,6021,6022,2409,860047,860513
2023-10-09 14:21:00.000000000,1696832460000000000,6022,6024,6021,6022,1363,860513,860571
2023-10-09 14:22:00.000000000,1696832520000000000,6022,6024,6016,6017,3668,860571,860831
2023-10-09 14:23:00.000000000,1696832580000000000,6017,6019,6017,6017,1841,860831,861309
2023-10-09 14:24:00.000000000,1696832640000000000,6017,6017,6012,6012,4428,861309,862064
2023-10-09 14:25:00.000000000,1696832700000000000,6012,6017,6011,6017,3207,862064,862843
2023-10-09 14:26:00.000000000,1696832760000000000,6017,6020,6016,6019,1951,862843,863025
2023-10-09 14:27:00.000000000,1696832820000000000,6019,6020,6017,6018,1072,863025,863463
2023-10-09 14:28:00.000000000,1696832880000000000,6018,6018,6015,6017,1222,863463,863721
2023-10-09 14:29:00.000000000,1696832940000000000,6017,6018,6015,6015,1635,863721,863894
2023-10-09 14:30:00.000000000,1696833000000000000,6015,6015,6008,6009,6996,863894,864740
2023-10-09 14:31:00.000000000,1696833060000000000,6009,6010,6001,6003,9251,864740,866384
2023-10-09 14:32:00.000000000,1696833120000000000,6003,6007,6002,6005,3415,866384,867356
2023-10-09 14:33:00.000000000,1696833180000000000,6005,6006,6002,6002,2777,867356,868261
2023-10-09 14:34:00.000000000,1696833240000000000,6002,6002,5996,5997,8978,868261,870469
2023-10-09 14:35:00.000000000,1696833300000000000,5997,6003,5995,6003,5535,870469,871574
2023-10-09 14:36:00.000000000,1696833360000000000,6003,6009,6002,6005,4442,871574,871846
2023-10-09 14:37:00.000000000,1696833420000000000,6005,6010,6005,6008,1800,871846,871812
2023-10-09 14:38:00.000000000,1696833480000000000,6008,6010,6007,6008,1382,871812,871936
2023-10-09 14:39:00.000000000,1696833540000000000,6008,6011,6007,6009,1684,871936,872190
2023-10-09 14:40:00.000000000,1696833600000000000,6009,6009,6002,6003,2694,872190,872745
2023-10-09 14:41:00.000000000,1696833660000000000,6003,6004,6000,6002,2600,872745,873320
2023-10-09 14:42:00.000000000,1696833720000000000,6002,6004,6001,6003,1137,873320,873714
2023-10-09 14:43:00.000000000,1696833780000000000,6003,6008,6003,6007,1923,873714,873792
2023-10-09 14:44:00.000000000,1696833840000000000,6007,6009,6006,6006,1868,873792,873901
2023-10-09 14:45:00.000000000,1696833900000000000,6006,6011,6006,6011,2695,873901,873693
2023-10-09 14:46:00.000000000,1696833960000000000,6011,6012,6009,6011,2758,873693,873068
2023-10-09 14:47:00.000000000,1696834020000000000,6011,6012,6008,6009,2403,873068,874054
2023-10-09 14:48:00.000000000,1696834080000000000,6009,6010,6006,6008,1883,874054,874242
2023-10-09 14:49:00.000000000,1696834140000000000,6008,6012,6008,6011,1909,874242,874446
2023-10-09 14:50:00.000000000,1696834200000000000,6011,6012,6008,6010,1889,874446,874689
2023-10-09 14:51:00.000000000,1696834260000000000,6010,6010,6005,6008,1878,874689,874721
2023-10-09 14:52:00.000000000,1696834320000000000,6008,6013,6007,6010,2893,874721,875233
2023-10-09 14:53:00.000000000,1696834380000000000,6010,6011,6007,6007,1702,875233,875651
2023-10-09 14:54:00.000000000,1696834440000000000,6007,6008,6005,6005,1775,875651,875824
2023-10-09 14:55:00.000000000,1696834500000000000,6005,6011,6005,6009,2754,875824,875713
2023-10-09 14:56:00.000000000,1696834560000000000,6009,6010,6008,6009,1659,875713,875642
2023-10-09 14:57:00.000000000,1696834620000000000,6009,6012,6008,6012,3756,875642,875200
2023-10-09 14:58:00.000000000,1696834680000000000,6012,6012,6008,6008,2681,875200,875407
2023-10-09 14:59:00.000000000,1696834740000000000,6008,6010,6007,6008,3785,875407,874522
2023-10-09 21:00:00.000000000,1696856400000000000,6003,6021,6001,6016,22660,874522,877249
2023-10-09 21:01:00.000000000,1696856460000000000,6016,6018,6013,6016,9742,877249,878302
2023-10-09 21:02:00.000000000,1696856520000000000,6016,6016,6013,6013,5354,878302,879857
2023-10-09 21:03:00.000000000,1696856580000000000,6013,6014,6007,6010,6246,879857,881675
2023-10-09 21:04:00.000000000,1696856640000000000,6010,6010,6006,6009,3941,881675,883234
2023-10-09 21:05:00.000000000,1696856700000000000,6009,6009,6004,6004,5146,883234,884547
2023-10-09 21:06:00.000000000,1696856760000000000,6004,6007,6004,6006,3350,884547,885961
2023-10-09 21:07:00.000000000,1696856820000000000,6006,6006,6000,6000,4227,885961,886917
2023-10-09 21:08:00.000000000,1696856880000000000,6000,6001,5992,5994,7998,886917,889081
2023-10-09 21:09:00.000000000,1696856940000000000,5994,6000,5994,5998,7698,889081,890255
2023-10-09 21:10:00.000000000,1696857000000000000,5998,6003,5995,6001,4561,890255,891065
2023-10-09 21:11:00.000000000,1696857060000000000,6001,6002,5999,6001,2318,891065,891896
2023-10-09 21:12:00.000000000,1696857120000000000,6001,6001,5995,5998,3984,891896,892558
2023-10-09 21:13:00.000000000,1696857180000000000,5998,5999,5993,5995,3665,892558,893683
2023-10-09 21:14:00.000000000,1696857240000000000,5995,5998,5995,5997,2412,893683,894512
2023-10-09 21:15:00.000000000,1696857300000000000,5997,5997,5988,5993,6315,894512,895173
2023-10-09 21:16:00.000000000,1696857360000000000,5993,5994,5987,5990,5850,895173,896350
2023-10-09 21:17:00.000000000,1696857420000000000,5990,5992,5988,5992,3090,896350,896972
2023-10-09 21:18:00.000000000,1696857480000000000,5992,5995,5991,5994,2765,896972,897811
2023-10-09 21:19:00.000000000,1696857540000000000,5994,5995,5992,5993,1513,897811,898426
2023-10-09 21:20:00.000000000,1696857600000000000,5993,5997,5993,5996,3271,898426,898869
2023-10-09 21:21:00.000000000,1696857660000000000,5996,6000,5996,6000,3198,898869,899053
2023-10-09 21:22:00.000000000,1696857720000000000,6000,6002,5998,6001,3693,899053,899051
2023-10-09 21:23:00.000000000,1696857780000000000,6001,6003,6000,6003,2828,899051,899039
2023-10-09 21:24:00.000000000,1696857840000000000,6003,6003,5998,5999,2941,899039,899761
2023-10-09 21:25:00.000000000,1696857900000000000,5999,6002,5998,6001,1964,899761,900214
2023-10-09 21:26:00.000000000,1696857960000000000,6001,6001,5994,5995,3118,900214,901005
2023-10-09 21:27:00.000000000,1696858020000000000,5995,5998,5995,5997,1123,901005,901263
2023-10-09 21:28:00.000000000,1696858080000000000,5997,5998,5994,5998,1421,901263,901583
2023-10-09 21:29:00.000000000,1696858140000000000,5998,5998,5995,5995,988,901583,901809
2023-10-09 21:30:00.000000000,1696858200000000000,5995,5998,5994,5997,2492,901809,902108
2023-10-09 21:31:00.000000000,1696858260000000000,5997,5999,5995,5998,1753,902108,902274
2023-10-09 21:32:00.000000000,1696858320000000000,5998,5998,5993,5995,2293,902274,902511
2023-10-09 21:33:00.000000000,1696858380000000000,5995,5996,5993,5994,2513,902511,902960
2023-10-09 21:34:00.000000000,1696858440000000000,5994,5997,5994,5996,1088,902960,903127
2023-10-09 21:35:00.000000000,1696858500000000000,5996,5998,5995,5998,1496,903127,903236
2023-10-09 21:36:00.000000000,1696858560000000000,5998,6000,5996,5998,1474,903236,903207
2023-10-09 21:37:00.000000000,1696858620000000000,5998,5998,5994,5995,1624,903207,903389
2023-10-09 21:38:00.000000000,1696858680000000000,5995,5998,5994,5998,1486,903389,903389
2023-10-09 21:39:00.000000000,1696858740000000000,5998,6000,5997,5998,1766,903389,903455
2023-10-09 21:40:00.000000000,1696858800000000000,5998,5999,5997,5999,1197,903455,903574
2023-10-09 21:41:00.000000000,1696858860000000000,5999,6000,5998,5998,1670,903574,903497
2023-10-09 21:42:00.000000000,1696858920000000000,5998,6000,5997,5999,1139,903497,903653
2023-10-09 21:43:00.000000000,1696858980000000000,5999,6002,5999,6001,1560,903653,903845
2023-10-09 21:44:00.000000000,1696859040000000000,6001,6004,6000,6001,2988,903845,903507
2023-10-09 21:45:00.000000000,1696859100000000000,6001,6003,5999,6002,2249,903507,903945
2023-10-09 21:46:00.000000000,1696859160000000000,6002,6002,5997,6000,1876,903945,903803
2023-10-09 21:47:00.000000000,1696859220000000000,6000,6000,5997,5998,1065,903803,903908
2023-10-09 21:48:00.000000000,1696859280000000000,5998,6000,5997,5997,1075,903908,904101
2023-10-09 21:49:00.000000000,1696859340000000000,5997,5999,5995,5995,2379,904101,904462
2023-10-09 21:50:00.000000000,1696859400000000000,5995,5995,5991,5992,3977,904462,904622
2023-10-09 21:51:00.000000000,1696859460000000000,5992,5994,5992,5994,2065,904622,904935
2023-10-09 21:52:00.000000000,1696859520000000000,5994,5994,5989,5989,4186,904935,905459
2023-10-09 21:53:00.000000000,1696859580000000000,5989,5991,5985,5990,6776,905459,905460
2023-10-09 21:54:00.000000000,1696859640000000000,5990,5991,5988,5989,3039,905460,906049
2023-10-09 21:55:00.000000000,1696859700000000000,5989,5993,5988,5992,1643,906049,905998
2023-10-09 21:56:00.000000000,1696859760000000000,5992,5995,5991,5992,2136,905998,906385
2023-10-09 21:57:00.000000000,1696859820000000000,5992,5995,5992,5993,1321,906385,906488
2023-10-09 21:58:00.000000000,1696859880000000000,5993,5994,5991,5992,1383,906488,906575
2023-10-09 21:59:00.000000000,1696859940000000000,5992,5992,5989,5989,2652,906575,906711
2023-10-09 22:00:00.000000000,1696860000000000000,5989,5994,5989,5993,1593,906711,907325
2023-10-09 22:01:00.000000000,1696860060000000000,5993,5993,5983,5988,4765,907325,907591
2023-10-09 22:02:00.000000000,1696860120000000000,5988,5988,5985,5987,2677,907591,907663
2023-10-09 22:03:00.000000000,1696860180000000000,5987,5988,5985,5988,2148,907663,907846
2023-10-09 22:04:00.000000000,1696860240000000000,5988,5988,5986,5986,1608,907846,908216
2023-10-09 22:05:00.000000000,1696860300000000000,5986,5987,5981,5984,4450,908216,908387
2023-10-09 22:06:00.000000000,1696860360000000000,5984,5986,5984,5986,1488,908387,908736
2023-10-09 22:07:00.000000000,1696860420000000000,5986,5987,5985,5987,2816,908736,908729
2023-10-09 22:08:00.000000000,1696860480000000000,5987,5990,5986,5990,2749,908729,908787
2023-10-09 22:09:00.000000000,1696860540000000000,5990,5990,5987,5988,870,908787,908986
2023-10-09 22:10:00.000000000,1696860600000000000,5988,5989,5986,5986,1777,908986,909227
2023-10-09 22:11:00.000000000,1696860660000000000,5986,5987,5982,5983,1886,909227,909334
2023-10-09 22:12:00.000000000,1696860720000000000,5983,5985,5982,5985,2661,909334,908911
2023-10-09 22:13:00.000000000,1696860780000000000,5985,5987,5984,5985,2282,908911,908977
