datetime,datetime_nano,KQ.m@DCE.v.open,KQ.m@DCE.v.high,KQ.m@DCE.v.low,KQ.m@DCE.v.close,KQ.m@DCE.v.volume,KQ.m@DCE.v.open_oi,KQ.m@DCE.v.close_oi
2024-04-01 09:09:00.000000000,1711933740000000000,5793,5795,5792,5793,2383,770850,771213
2024-04-01 09:10:00.000000000,1711933800000000000,5793,5795,5792,5793,1551,771213,771169
2024-04-01 09:11:00.000000000,1711933860000000000,5793,5794,5790,5790,1630,771169,771680
2024-04-01 09:12:00.000000000,1711933920000000000,5790,5791,5789,5789,2243,771680,772198
2024-04-01 09:13:00.000000000,1711933980000000000,5789,5790,5785,5786,2973,772198,772749
2024-04-01 09:14:00.000000000,1711934040000000000,5786,5788,5785,5786,1585,772749,773179
2024-04-01 09:15:00.000000000,1711934100000000000,5786,5790,5785,5788,985,773179,773179
2024-04-01 09:16:00.000000000,1711934160000000000,5788,5795,5788,5795,2933,773179,773065
2024-04-01 09:17:00.000000000,1711934220000000000,5795,5796,5793,5796,2562,773065,772942
2024-04-01 09:18:00.000000000,1711934280000000000,5796,5799,5795,5798,2240,772942,772845
2024-04-01 09:19:00.000000000,1711934340000000000,5798,5800,5796,5798,3121,772845,771904
2024-04-01 09:20:00.000000000,1711934400000000000,5798,5798,5795,5796,1071,771904,771724
2024-04-01 09:21:00.000000000,1711934460000000000,5796,5798,5793,5793,1837,771724,771855
2024-04-01 09:22:00.000000000,1711934520000000000,5793,5793,5788,5789,1871,771855,772111
2024-04-01 09:23:00.000000000,1711934580000000000,5789,5791,5789,5791,812,772111,772157
2024-04-01 09:24:00.000000000,1711934640000000000,5791,5791,5788,5790,794,772157,772568
2024-04-01 09:25:00.000000000,1711934700000000000,5790,5792,5785,5788,2281,772568,772854
2024-04-01 09:26:00.000000000,1711934760000000000,5788,5789,5786,5787,1158,772854,773205
2024-04-01 09:27:00.000000000,1711934820000000000,5787,5787,5781,5783,2518,773205,773463
2024-04-01 09:28:00.000000000,1711934880000000000,5783,5785,5782,5785,1421,773463,773971
2024-04-01 09:29:00.000000000,1711934940000000000,5785,5786,5784,5784,1367,773971,774309
2024-04-01 09:30:00.000000000,1711935000000000000,5784,5786,5782,5782,1471,774309,774790
2024-04-01 09:31:00.000000000,1711935060000000000,5782,5782,5778,5781,3255,774790,775534
2024-04-01 09:32:00.000000000,1711935120000000000,5781,5787,5780,5787,2056,775534,775977
2024-04-01 09:33:00.000000000,1711935180000000000,5787,5791,5784,5791,1891,775977,775629
2024-04-01 09:34:00.000000000,1711935240000000000,5791,5793,5787,5792,2761,775629,775103
2024-04-01 09:35:00.000000000,1711935300000000000,5792,5793,5787,5788,1329,775103,775129
2024-04-01 09:36:00.000000000,1711935360000000000,5788,5789,5784,5784,1011,775129,775414
2024-04-01 09:37:00.000000000,1711935420000000000,5784,5788,5784,5788,674,775414,775374
2024-04-01 09:38:00.000000000,1711935480000000000,5788,5791,5785,5786,1384,775374,775616
2024-04-01 09:39:00.000000000,1711935540000000000,5786,5787,5784,5785,922,775616,775609
2024-04-01 09:40:00.000000000,1711935600000000000,5785,5788,5784,5787,722,775609,775767
2024-04-01 09:41:00.000000000,1711935660000000000,5787,5788,5779,5779,3372,775767,776968
2024-04-01 09:42:00.000000000,1711935720000000000,5779,5780,5775,5780,3845,776968,777390
2024-04-01 09:43:00.000000000,1711935780000000000,5780,5783,5779,5782,1023,777390,777750
2024-04-01 09:44:00.000000000,1711935840000000000,5782,5785,5781,5782,1668,777750,777354
2024-04-01 09:45:00.000000000,1711935900000000000,5782,5786,5782,5785,1873,777354,776938
2024-04-01 09:46:00.000000000,1711935960000000000,5785,5788,5784,5787,1190,776938,776828
2024-04-01 09:47:00.000000000,1711936020000000000,5787,5790,5786,5788,1560,776828,776992
2024-04-01 09:48:00.000000000,1711936080000000000,5788,5790,5787,5789,815,776992,777114
2024-04-01 09:49:00.000000000,1711936140000000000,5789,5791,5786,5787,1725,777114,777288
2024-04-01 09:50:00.000000000,1711936200000000000,5787,5788,5785,5787,967,777288,777308
2024-04-01 09:51:00.000000000,1711936260000000000,5787,5787,5784,5785,588,777308,777337
2024-04-01 09:52:00.000000000,1711936320000000000,5785,5787,5785,5786,584,777337,777394
2024-04-01 09:53:00.000000000,1711936380000000000,5786,5791,5786,5791,1865,777394,777523
2024-04-01 09:54:00.000000000,1711936440000000000,5791,5793,5790,5793,2106,777523,777189
2024-04-01 09:55:00.000000000,1711936500000000000,5793,5793,5790,5791,1609,777189,776821
2024-04-01 09:56:00.000000000,1711936560000000000,5791,5792,5787,5787,1487,776821,777216
2024-04-01 09:57:00.000000000,1711936620000000000,5787,5790,5786,5789,757,777216,777169
2024-04-01 09:58:00.000000000,1711936680000000000,5789,5790,5788,5789,602,777169,777284
2024-04-01 09:59:00.000000000,1711936740000000000,5789,5789,5786,5787,1804,777284,777502
2024-04-01 10:00:00.000000000,1711936800000000000,5787,5793,5786,5790,2352,777502,777503
2024-04-01 10:01:00.000000000,1711936860000000000,5790,5793,5788,5792,1127,777503,777257
2024-04-01 10:02:00.000000000,1711936920000000000,5792,5795,5791,5792,2227,777257,776964
2024-04-01 10:03:00.000000000,1711936980000000000,5792,5792,5790,5790,850,776964,776865
2024-04-01 10:04:00.000000000,1711937040000000000,5790,5795,5790,5794,1270,776865,777019
2024-04-01 10:05:00.000000000,1711937100000000000,5794,5797,5794,5796,2293,777019,776869
2024-04-01 10:06:00.000000000,1711937160000000000,5796,5800,5795,5797,2731,776869,776361
2024-04-01 10:07:00.000000000,1711937220000000000,5797,5801,5796,5800,2826,776361,775998
2024-04-01 10:08:00.000000000,1711937280000000000,5800,5802,5797,5800,2592,775998,775170
2024-04-01 10:09:00.000000000,1711937340000000000,5800,5803,5800,5800,2148,775170,774896
2024-04-01 10:10:00.000000000,1711937400000000000,5800,5803,5799,5802,2351,774896,774316
2024-04-01 10:11:00.000000000,1711937460000000000,5802,5805,5802,5805,2396,774316,774011
2024-04-01 10:12:00.000000000,1711937520000000000,5805,5808,5805,5806,4513,774011,774106
2024-04-01 10:13:00.000000000,1711937580000000000,5806,5809,5801,5802,3557,774106,773428
2024-04-01 10:14:00.000000000,1711937640000000000,5802,5803,5799,5799,2607,773428,773254
2024-04-01 10:30:00.000000000,1711938600000000000,5799,5803,5798,5801,2811,773254,773167
2024-04-01 10:31:00.000000000,1711938660000000000,5801,5804,5801,5802,1215,773167,773366
2024-04-01 10:32:00.000000000,1711938720000000000,5802,5804,5801,5801,921,773366,773322
2024-04-01 10:33:00.000000000,1711938780000000000,5801,5804,5801,5803,769,773322,773254
2024-04-01 10:34:00.000000000,1711938840000000000,5803,5805,5802,5804,670,773254,773360
2024-04-01 10:35:00.000000000,1711938900000000000,5804,5805,5801,5801,1819,773360,773607
2024-04-01 10:36:00.000000000,1711938960000000000,5801,5802,5800,5801,735,773607,773423
2024-04-01 10:37:00.000000000,1711939020000000000,5801,5805,5801,5805,668,773423,773288
2024-04-01 10:38:00.000000000,1711939080000000000,5805,5809,5804,5805,2187,773288,773097
2024-04-01 10:39:00.000000000,1711939140000000000,5805,5806,5803,5803,1155,773097,773104
2024-04-01 10:40:00.000000000,1711939200000000000,5803,5806,5803,5805,1098,773104,772997
2024-04-01 10:41:00.000000000,1711939260000000000,5805,5808,5805,5808,1952,772997,772950
2024-04-01 10:42:00.000000000,1711939320000000000,5808,5809,5807,5807,1527,772950,772914
2024-04-01 10:43:00.000000000,1711939380000000000,5807,5807,5805,5807,895,772914,773164
2024-04-01 10:44:00.000000000,1711939440000000000,5807,5807,5805,5805,974,773164,773034
2024-04-01 10:45:00.000000000,1711939500000000000,5805,5808,5805,5807,1516,773034,772663
2024-04-01 10:46:00.000000000,1711939560000000000,5807,5813,5807,5812,4766,772663,771872
2024-04-01 10:47:00.000000000,1711939620000000000,5812,5813,5810,5812,1756,771872,771842
2024-04-01 10:48:00.000000000,1711939680000000000,5812,5815,5811,5814,1855,771842,771477
2024-04-01 10:49:00.000000000,1711939740000000000,5814,5814,5810,5811,1751,771477,771292
2024-04-01 10:50:00.000000000,1711939800000000000,5811,5813,5808,5810,1666,771292,771050
2024-04-01 10:51:00.000000000,1711939860000000000,5810,5813,5810,5812,926,771050,770817
2024-04-01 10:52:00.000000000,1711939920000000000,5812,5812,5808,5808,1668,770817,770654
2024-04-01 10:53:00.000000000,1711939980000000000,5808,5810,5807,5809,948,770654,770577
2024-04-01 10:54:00.000000000,1711940040000000000,5809,5809,5805,5805,2514,770577,771243
2024-04-01 10:55:00.000000000,1711940100000000000,5805,5807,5805,5806,763,771243,771314
2024-04-01 10:56:00.000000000,1711940160000000000,5806,5807,5803,5804,1375,771314,771098
2024-04-01 10:57:00.000000000,1711940220000000000,5804,5805,5803,5804,1136,771098,770937
2024-04-01 10:58:00.000000000,1711940280000000000,5804,5805,5801,5802,958,770937,770908
2024-04-01 10:59:00.000000000,1711940340000000000,5802,5804,5801,5801,1787,770908,770503
2024-04-01 11:00:00.000000000,1711940400000000000,5801,5804,5801,5803,1439,770503,770610
2024-04-01 11:01:00.000000000,1711940460000000000,5803,5803,5801,5802,631,770610,770577
2024-04-01 11:02:00.000000000,1711940520000000000,5802,5802,5799,5801,1971,770577,770893
2024-04-01 11:03:00.000000000,1711940580000000000,5801,5801,5797,5799,1823,770893,770837
2024-04-01 11:04:00.000000000,1711940640000000000,5799,5802,5798,5801,1029,770837,770533
2024-04-01 11:05:00.000000000,1711940700000000000,5801,5802,5799,5801,732,770533,770449
2024-04-01 11:06:00.000000000,1711940760000000000,5801,5802,5800,5801,579,770449,770300
2024-04-01 11:07:00.000000000,1711940820000000000,5801,5801,5797,5798,1027,770300,770372
2024-04-01 11:08:00.000000000,1711940880000000000,5798,5802,5798,5801,1400,770372,769974
2024-04-01 11:09:00.000000000,1711940940000000000,5801,5802,5800,5801,843,769974,769900
2024-04-01 11:10:00.000000000,1711941000000000000,5801,5802,5800,5801,614,769900,769766
2024-04-01 11:11:00.000000000,1711941060000000000,5801,5802,5800,5801,509,769766,769676
2024-04-01 11:12:00.000000000,1711941120000000000,5801,5802,5798,5802,1025,769676,769583
2024-04-01 11:13:00.000000000,1711941180000000000,5802,5804,5801,5802,859,769583,769488
2024-04-01 11:14:00.000000000,1711941240000000000,5802,5803,5800,5801,747,769488,769635
2024-04-01 11:15:00.000000000,1711941300000000000,5801,5804,5801,5801,1852,769635,770013
2024-04-01 11:16:00.000000000,1711941360000000000,5801,5803,5801,5801,490,770013,770080
2024-04-01 11:17:00.000000000,1711941420000000000,5801,5805,5801,5804,504,770080,770230
2024-04-01 11:18:00.000000000,1711941480000000000,5804,5805,5803,5804,340,770230,770212
2024-04-01 11:19:00.000000000,1711941540000000000,5804,5805,5804,5804,213,770212,770270
2024-04-01 11:20:00.000000000,1711941600000000000,5804,5806,5804,5804,980,770270,770196
2024-04-01 11:21:00.000000000,1711941660000000000,5804,5806,5804,5805,733,770196,769916
2024-04-01 11:22:00.000000000,1711941720000000000,5805,5805,5803,5803,704,769916,770065
2024-04-01 11:23:00.000000000,1711941780000000000,5803,5806,5803,5805,1011,770065,769768
2024-04-01 11:24:00.000000000,1711941840000000000,5805,5806,5803,5804,433,769768,769721
2024-04-01 11:25:00.000000000,1711941900000000000,5804,5804,5802,5804,417,769721,769662
2024-04-01 11:26:00.000000000,1711941960000000000,5804,5805,5803,5805,586,769662,769672
2024-04-01 11:27:00.000000000,1711942020000000000,5805,5806,5803,5803,755,769672,769492
2024-04-01 11:28:00.000000000,1711942080000000000,5803,5804,5801,5802,506,769492,769445
2024-04-01 11:29:00.000000000,1711942140000000000,5802,5805,5801,5803,1002,769445,769431
2024-04-01 13:30:00.000000000,1711949400000000000,5803,5805,5802,5803,2250,769431,769156
2024-04-01 13:31:00.000000000,1711949460000000000,5803,5803,5799,5801,1814,769156,769104
2024-04-01 13:32:00.000000000,1711949520000000000,5801,5804,5801,5803,1386,769104,768935
2024-04-01 13:33:00.000000000,1711949580000000000,5803,5805,5802,5805,835,768935,768756
2024-04-01 13:34:00.000000000,1711949640000000000,5805,5807,5803,5805,1189,768756,768763
2024-04-01 13:35:00.000000000,1711949700000000000,5805,5806,5804,5805,714,768763,768940
2024-04-01 13:36:00.000000000,1711949760000000000,5805,5806,5803,5803,446,768940,768967
2024-04-01 13:37:00.000000000,1711949820000000000,5803,5804,5802,5803,369,768967,768996
2024-04-01 13:38:00.000000000,1711949880000000000,5803,5808,5803,5808,1715,768996,769086
2024-04-01 13:39:00.000000000,1711949940000000000,5808,5809,5806,5807,1722,769086,769299
2024-04-01 13:40:00.000000000,1711950000000000000,5807,5808,5806,5806,740,769299,769488
2024-04-01 13:41:00.000000000,1711950060000000000,5806,5808,5806,5807,682,769488,769235
2024-04-01 13:42:00.000000000,1711950120000000000,5807,5809,5806,5808,885,769235,768997
2024-04-01 13:43:00.000000000,1711950180000000000,5808,5812,5808,5811,1947,768997,768763
2024-04-01 13:44:00.000000000,1711950240000000000,5811,5811,5807,5807,1653,768763,768494
2024-04-01 13:45:00.000000000,1711950300000000000,5807,5809,5806,5808,1535,768494,768779
2024-04-01 13:46:00.000000000,1711950360000000000,5808,5810,5807,5809,857,768779,768835
2024-04-01 13:47:00.000000000,1711950420000000000,5809,5811,5808,5810,844,768835,768901
2024-04-01 13:48:00.000000000,1711950480000000000,5810,5810,5809,5809,625,768901,768859
2024-04-01 13:49:00.000000000,1711950540000000000,5809,5810,5807,5807,607,768859,768858
2024-04-01 13:50:00.000000000,1711950600000000000,5807,5808,5807,5807,869,768858,768941
2024-04-01 13:51:00.000000000,1711950660000000000,5807,5808,5806,5806,668,768941,768941
2024-04-01 13:52:00.000000000,1711950720000000000,5806,5807,5804,5805,982,768941,768630
2024-04-01 13:53:00.000000000,1711950780000000000,5805,5806,5804,5804,406,768630,768522
2024-04-01 13:54:00.000000000,1711950840000000000,5804,5807,5804,5806,923,768522,768522
2024-04-01 13:55:00.000000000,1711950900000000000,5806,5810,5806,5808,806,768522,768631
2024-04-01 13:56:00.000000000,1711950960000000000,5808,5811,5807,5811,1241,768631,768361
2024-04-01 13:57:00.000000000,1711951020000000000,5811,5811,5809,5810,1090,768361,768089
2024-04-01 13:58:00.000000000,1711951080000000000,5810,5812,5810,5810,1037,768089,768047
2024-04-01 13:59:00.000000000,1711951140000000000,5810,5811,5809,5810,613,768047,767909
2024-04-01 14:00:00.000000000,1711951200000000000,5810,5813,5809,5813,2174,767909,767895
2024-04-01 14:01:00.000000000,1711951260000000000,5813,5818,5812,5814,4208,767895,766727
2024-04-01 14:02:00.000000000,1711951320000000000,5814,5814,5811,5811,975,766727,766799
2024-04-01 14:03:00.000000000,1711951380000000000,5811,5814,5811,5813,1000,766799,766851
2024-04-01 14:04:00.000000000,1711951440000000000,5813,5814,5812,5813,638,766851,766984
2024-04-01 14:05:00.000000000,1711951500000000000,5813,5814,5811,5811,1049,766984,767202
2024-04-01 14:06:00.000000000,1711951560000000000,5811,5813,5810,5811,1422,767202,767051
2024-04-01 14:07:00.000000000,1711951620000000000,5811,5813,5811,5811,710,767051,767024
2024-04-01 14:08:00.000000000,1711951680000000000,5811,5814,5809,5814,1569,767024,767270
2024-04-01 14:09:00.000000000,1711951740000000000,5814,5816,5813,5814,1061,767270,767287
2024-04-01 14:10:00.000000000,1711951800000000000,5814,5816,5813,5815,855,767287,767118
2024-04-01 14:11:00.000000000,1711951860000000000,5815,5817,5815,5815,828,767118,767079
2024-04-01 14:12:00.000000000,1711951920000000000,5815,5818,5815,5816,1468,767079,767200
2024-04-01 14:13:00.000000000,1711951980000000000,5816,5818,5815,5818,1143,767200,767301
2024-04-01 14:14:00.000000000,1711952040000000000,5818,5819,5816,5817,1848,767301,767653
2024-04-01 14:15:00.000000000,1711952100000000000,5817,5818,5816,5816,802,767653,767590
