datetime,datetime_nano,KQ.m@DCE.v.open,KQ.m@DCE.v.high,KQ.m@DCE.v.low,KQ.m@DCE.v.close,KQ.m@DCE.v.volume,KQ.m@DCE.v.open_oi,KQ.m@DCE.v.close_oi
2021-07-30 22:09:00.000000000,1627654140000000000,9010,9010,8990,8990,1937,356203,355819
2021-07-30 22:10:00.000000000,1627654200000000000,8990,9000,8985,8990,1485,355819,355451
2021-07-30 22:11:00.000000000,1627654260000000000,8990,8995,8985,8985,937,355451,355298
2021-07-30 22:12:00.000000000,1627654320000000000,8985,8990,8980,8990,2273,355298,355079
2021-07-30 22:13:00.000000000,1627654380000000000,8990,8995,8980,8980,654,355079,354845
2021-07-30 22:14:00.000000000,1627654440000000000,8980,8995,8975,8975,1713,354845,354656
2021-07-30 22:15:00.000000000,1627654500000000000,8975,8985,8975,8980,1820,354656,354366
2021-07-30 22:16:00.000000000,1627654560000000000,8980,8985,8975,8985,836,354366,353965
2021-07-30 22:17:00.000000000,1627654620000000000,8985,8985,8975,8975,1390,353965,353779
2021-07-30 22:18:00.000000000,1627654680000000000,8975,8985,8975,8980,1437,353779,353575
2021-07-30 22:19:00.000000000,1627654740000000000,8980,8980,8970,8975,884,353575,353454
2021-07-30 22:20:00.000000000,1627654800000000000,8975,8975,8970,8970,1006,353454,353346
2021-07-30 22:21:00.000000000,1627654860000000000,8970,8975,8965,8970,643,353346,353152
2021-07-30 22:22:00.000000000,1627654920000000000,8970,8980,8965,8975,1926,353152,353258
2021-07-30 22:23:00.000000000,1627654980000000000,8975,8975,8965,8965,856,353258,352837
2021-07-30 22:24:00.000000000,1627655040000000000,8965,8970,8960,8960,1123,352837,352520
2021-07-30 22:25:00.000000000,1627655100000000000,8960,8970,8960,8970,563,352520,352608
2021-07-30 22:26:00.000000000,1627655160000000000,8970,8970,8960,8965,1005,352608,352363
2021-07-30 22:27:00.000000000,1627655220000000000,8965,8970,8965,8965,791,352363,351956
2021-07-30 22:28:00.000000000,1627655280000000000,8965,8975,8965,8975,507,351956,351894
2021-07-30 22:29:00.000000000,1627655340000000000,8975,8975,8955,8965,3132,351894,350817
2021-07-30 22:30:00.000000000,1627655400000000000,8965,8965,8955,8960,1090,350817,350767
2021-07-30 22:31:00.000000000,1627655460000000000,8960,8965,8955,8960,325,350767,350642
2021-07-30 22:32:00.000000000,1627655520000000000,8960,8960,8950,8955,2224,350642,349948
2021-07-30 22:33:00.000000000,1627655580000000000,8955,8960,8950,8955,1552,349948,349820
2021-07-30 22:34:00.000000000,1627655640000000000,8955,8960,8955,8960,1034,349820,350108
2021-07-30 22:35:00.000000000,1627655700000000000,8960,8965,8955,8960,375,350108,350071
2021-07-30 22:36:00.000000000,1627655760000000000,8960,8975,8960,8970,1298,350071,349891
2021-07-30 22:37:00.000000000,1627655820000000000,8970,8975,8965,8975,1160,349891,349367
2021-07-30 22:38:00.000000000,1627655880000000000,8975,8985,8965,8985,2596,349367,349758
2021-07-30 22:39:00.000000000,1627655940000000000,8985,8990,8970,8980,2615,349758,348807
2021-07-30 22:40:00.000000000,1627656000000000000,8980,8980,8970,8975,934,348807,348846
2021-07-30 22:41:00.000000000,1627656060000000000,8975,8980,8975,8975,551,348846,348798
2021-07-30 22:42:00.000000000,1627656120000000000,8975,8985,8975,8980,639,348798,348468
2021-07-30 22:43:00.000000000,1627656180000000000,8980,8985,8980,8980,322,348468,348409
2021-07-30 22:44:00.000000000,1627656240000000000,8980,8990,8980,8985,1294,348409,348305
2021-07-30 22:45:00.000000000,1627656300000000000,8985,8990,8980,8990,1455,348305,348494
2021-07-30 22:46:00.000000000,1627656360000000000,8990,8995,8985,8990,544,348494,348441
2021-07-30 22:47:00.000000000,1627656420000000000,8990,9010,8985,9005,3949,348441,348428
2021-07-30 22:48:00.000000000,1627656480000000000,9005,9010,9000,9010,1265,348428,348333
2021-07-30 22:49:00.000000000,1627656540000000000,9010,9025,9005,9015,2696,348333,347928
2021-07-30 22:50:00.000000000,1627656600000000000,9015,9025,9010,9015,1405,347928,348054
2021-07-30 22:51:00.000000000,1627656660000000000,9015,9020,9010,9015,1285,348054,348045
2021-07-30 22:52:00.000000000,1627656720000000000,9015,9015,9010,9010,738,348045,348257
2021-07-30 22:53:00.000000000,1627656780000000000,9010,9020,9010,9015,1351,348257,348158
2021-07-30 22:54:00.000000000,1627656840000000000,9015,9025,9015,9020,428,348158,348155
2021-07-30 22:55:00.000000000,1627656900000000000,9020,9030,9020,9025,946,348155,348057
2021-07-30 22:56:00.000000000,1627656960000000000,9025,9030,9025,9025,777,348057,348238
2021-07-30 22:57:00.000000000,1627657020000000000,9025,9030,9025,9030,651,348238,348214
2021-07-30 22:58:00.000000000,1627657080000000000,9030,9030,9020,9025,1694,348214,347968
2021-07-30 22:59:00.000000000,1627657140000000000,9025,9030,9010,9015,1581,347968,347279
2021-08-02 09:00:00.000000000,1627866000000000000,9015,9020,8980,8995,5735,347279,347761
2021-08-02 09:01:00.000000000,1627866060000000000,8995,9000,8980,8985,2501,347761,347575
2021-08-02 09:02:00.000000000,1627866120000000000,8985,9000,8980,8980,2200,347575,347472
2021-08-02 09:03:00.000000000,1627866180000000000,8980,9005,8980,8990,2455,347472,347535
2021-08-02 09:04:00.000000000,1627866240000000000,8990,8990,8975,8980,3042,347535,347469
2021-08-02 09:05:00.000000000,1627866300000000000,8980,8985,8960,8965,3596,347469,348073
2021-08-02 09:06:00.000000000,1627866360000000000,8965,8975,8965,8965,2060,348073,348337
2021-08-02 09:07:00.000000000,1627866420000000000,8965,8970,8965,8970,1706,348337,348142
2021-08-02 09:08:00.000000000,1627866480000000000,8970,8990,8970,8970,3346,348142,348186
2021-08-02 09:09:00.000000000,1627866540000000000,8970,8970,8955,8960,1877,348186,347771
2021-08-02 09:10:00.000000000,1627866600000000000,8960,8960,8950,8955,3018,347771,347428
2021-08-02 09:11:00.000000000,1627866660000000000,8955,8975,8955,8970,2875,347428,347041
2021-08-02 09:12:00.000000000,1627866720000000000,8970,8980,8965,8970,2478,347041,347095
2021-08-02 09:13:00.000000000,1627866780000000000,8970,8970,8955,8955,1819,347095,346953
2021-08-02 09:14:00.000000000,1627866840000000000,8955,8960,8950,8955,1658,346953,346679
2021-08-02 09:15:00.000000000,1627866900000000000,8955,8960,8950,8950,1669,346679,346593
2021-08-02 09:16:00.000000000,1627866960000000000,8950,8955,8940,8945,4018,346593,346334
2021-08-02 09:17:00.000000000,1627867020000000000,8945,8950,8940,8945,1864,346334,346397
2021-08-02 09:18:00.000000000,1627867080000000000,8945,8950,8940,8945,551,346397,346249
2021-08-02 09:19:00.000000000,1627867140000000000,8945,8960,8940,8955,2329,346249,345612
2021-08-02 09:20:00.000000000,1627867200000000000,8955,8960,8945,8960,1376,345612,345577
2021-08-02 09:21:00.000000000,1627867260000000000,8960,8960,8950,8955,1090,345577,345359
2021-08-02 09:22:00.000000000,1627867320000000000,8955,8960,8950,8955,1497,345359,345388
2021-08-02 09:23:00.000000000,1627867380000000000,8955,8975,8955,8965,1179,345388,345459
2021-08-02 09:24:00.000000000,1627867440000000000,8965,8970,8950,8955,1868,345459,345324
2021-08-02 09:25:00.000000000,1627867500000000000,8955,8970,8950,8960,1023,345324,345390
2021-08-02 09:26:00.000000000,1627867560000000000,8960,8965,8950,8950,1089,345390,345239
2021-08-02 09:27:00.000000000,1627867620000000000,8950,8965,8950,8965,645,345239,345087
2021-08-02 09:28:00.000000000,1627867680000000000,8965,8970,8955,8960,830,345087,345003
2021-08-02 09:29:00.000000000,1627867740000000000,8960,8965,8955,8960,669,345003,344799
2021-08-02 09:30:00.000000000,1627867800000000000,8960,8970,8950,8965,2027,344799,344888
2021-08-02 09:31:00.000000000,1627867860000000000,8965,8980,8965,8975,2122,344888,345215
2021-08-02 09:32:00.000000000,1627867920000000000,8975,8980,8965,8980,2885,345215,344690
2021-08-02 09:33:00.000000000,1627867980000000000,8980,8980,8965,8980,1223,344690,344717
2021-08-02 09:34:00.000000000,1627868040000000000,8980,8980,8970,8980,773,344717,344643
2021-08-02 09:35:00.000000000,1627868100000000000,8980,8990,8975,8985,1718,344643,345148
2021-08-02 09:36:00.000000000,1627868160000000000,8985,8985,8975,8980,957,345148,345136
2021-08-02 09:37:00.000000000,1627868220000000000,8980,8985,8975,8980,578,345136,345048
2021-08-02 09:38:00.000000000,1627868280000000000,8980,8980,8965,8965,743,345048,344928
2021-08-02 09:39:00.000000000,1627868340000000000,8965,8975,8965,8970,313,344928,344901
2021-08-02 09:40:00.000000000,1627868400000000000,8970,8970,8965,8965,247,344901,344908
2021-08-02 09:41:00.000000000,1627868460000000000,8965,8980,8965,8975,616,344908,345017
2021-08-02 09:42:00.000000000,1627868520000000000,8975,8985,8970,8985,567,345017,345039
2021-08-02 09:43:00.000000000,1627868580000000000,8985,8985,8970,8975,554,345039,344825
2021-08-02 09:44:00.000000000,1627868640000000000,8975,8985,8975,8980,405,344825,344910
2021-08-02 09:45:00.000000000,1627868700000000000,8980,8990,8980,8985,761,344910,345031
2021-08-02 09:46:00.000000000,1627868760000000000,8985,8985,8975,8980,766,345031,345157
2021-08-02 09:47:00.000000000,1627868820000000000,8980,8985,8975,8975,653,345157,345122
2021-08-02 09:48:00.000000000,1627868880000000000,8975,8980,8965,8980,1030,345122,345115
2021-08-02 09:49:00.000000000,1627868940000000000,8980,8990,8980,8990,765,345115,345299
2021-08-02 09:50:00.000000000,1627869000000000000,8990,9010,8985,9000,2895,345299,345973
2021-08-02 09:51:00.000000000,1627869060000000000,9000,9010,8990,9000,1931,345973,345783
2021-08-02 09:52:00.000000000,1627869120000000000,9000,9005,8985,8990,1860,345783,345887
2021-08-02 09:53:00.000000000,1627869180000000000,8990,8995,8975,8980,1554,345887,345466
2021-08-02 09:54:00.000000000,1627869240000000000,8980,8985,8970,8975,831,345466,345239
2021-08-02 09:55:00.000000000,1627869300000000000,8975,8975,8970,8970,603,345239,345311
2021-08-02 09:56:00.000000000,1627869360000000000,8970,8975,8960,8960,1991,345311,344899
2021-08-02 09:57:00.000000000,1627869420000000000,8960,8965,8955,8960,1861,344899,344593
2021-08-02 09:58:00.000000000,1627869480000000000,8960,8965,8955,8960,756,344593,344716
2021-08-02 09:59:00.000000000,1627869540000000000,8960,8965,8940,8950,4932,344716,343448
2021-08-02 10:00:00.000000000,1627869600000000000,8950,8955,8945,8950,2013,343448,343422
2021-08-02 10:01:00.000000000,1627869660000000000,8950,8955,8950,8950,1616,343422,343233
2021-08-02 10:02:00.000000000,1627869720000000000,8950,8955,8940,8945,1402,343233,343283
2021-08-02 10:03:00.000000000,1627869780000000000,8945,8955,8945,8955,1171,343283,343305
2021-08-02 10:04:00.000000000,1627869840000000000,8955,8960,8950,8950,755,343305,343215
2021-08-02 10:05:00.000000000,1627869900000000000,8950,8970,8950,8965,2733,343215,343027
2021-08-02 10:06:00.000000000,1627869960000000000,8965,8965,8955,8960,1341,343027,342865
2021-08-02 10:07:00.000000000,1627870020000000000,8960,8960,8955,8960,613,342865,342812
2021-08-02 10:08:00.000000000,1627870080000000000,8960,8960,8950,8955,871,342812,342677
2021-08-02 10:09:00.000000000,1627870140000000000,8955,8955,8950,8955,691,342677,342765
2021-08-02 10:10:00.000000000,1627870200000000000,8955,8955,8940,8950,1926,342765,342393
2021-08-02 10:11:00.000000000,1627870260000000000,8950,8960,8945,8960,1184,342393,342388
2021-08-02 10:12:00.000000000,1627870320000000000,8960,8960,8950,8955,1355,342388,342122
2021-08-02 10:13:00.000000000,1627870380000000000,8955,8955,8945,8955,1141,342122,342128
2021-08-02 10:14:00.000000000,1627870440000000000,8955,8955,8950,8955,308,342128,341979
2021-08-02 10:30:00.000000000,1627871400000000000,8955,8965,8950,8960,2265,341979,342324
2021-08-02 10:31:00.000000000,1627871460000000000,8960,8960,8940,8945,1923,342324,341774
2021-08-02 10:32:00.000000000,1627871520000000000,8945,8945,8930,8930,1939,341774,341904
2021-08-02 10:33:00.000000000,1627871580000000000,8930,8940,8930,8940,1314,341904,341967
2021-08-02 10:34:00.000000000,1627871640000000000,8940,8940,8930,8935,514,341967,341940
2021-08-02 10:35:00.000000000,1627871700000000000,8935,8935,8925,8930,3023,341940,341517
2021-08-02 10:36:00.000000000,1627871760000000000,8930,8935,8920,8925,2322,341517,340775
2021-08-02 10:37:00.000000000,1627871820000000000,8925,8930,8920,8930,996,340775,340732
2021-08-02 10:38:00.000000000,1627871880000000000,8930,8930,8925,8930,1432,340732,340983
2021-08-02 10:39:00.000000000,1627871940000000000,8930,8935,8930,8935,451,340983,340800
2021-08-02 10:40:00.000000000,1627872000000000000,8935,8940,8925,8940,2245,340800,340822
2021-08-02 10:41:00.000000000,1627872060000000000,8940,8940,8930,8930,495,340822,340638
2021-08-02 10:42:00.000000000,1627872120000000000,8930,8930,8920,8930,1508,340638,340275
2021-08-02 10:43:00.000000000,1627872180000000000,8930,8930,8920,8925,590,340275,340158
2021-08-02 10:44:00.000000000,1627872240000000000,8925,8925,8915,8915,2625,340158,340934
2021-08-02 10:45:00.000000000,1627872300000000000,8915,8920,8915,8915,917,340934,340746
2021-08-02 10:46:00.000000000,1627872360000000000,8915,8920,8910,8920,1675,340746,340322
2021-08-02 10:47:00.000000000,1627872420000000000,8920,8920,8910,8920,1187,340322,340150
2021-08-02 10:48:00.000000000,1627872480000000000,8920,8925,8915,8925,542,340150,340031
2021-08-02 10:49:00.000000000,1627872540000000000,8925,8930,8920,8930,1132,340031,340001
2021-08-02 10:50:00.000000000,1627872600000000000,8930,8935,8920,8935,1234,340001,339794
2021-08-02 10:51:00.000000000,1627872660000000000,8935,8935,8930,8930,614,339794,339770
2021-08-02 10:52:00.000000000,1627872720000000000,8930,8940,8930,8935,659,339770,339804
2021-08-02 10:53:00.000000000,1627872780000000000,8935,8945,8930,8945,1496,339804,339972
2021-08-02 10:54:00.000000000,1627872840000000000,8945,8945,8930,8930,971,339972,339869
2021-08-02 10:55:00.000000000,1627872900000000000,8930,8940,8930,8930,583,339869,339672
2021-08-02 10:56:00.000000000,1627872960000000000,8930,8930,8920,8930,2727,339672,340095
2021-08-02 10:57:00.000000000,1627873020000000000,8930,8930,8925,8925,3724,340095,340558
2021-08-02 10:58:00.000000000,1627873080000000000,8925,8930,8925,8930,4510,340558,339845
2021-08-02 10:59:00.000000000,1627873140000000000,8930,8930,8915,8915,2911,339845,339965
2021-08-02 11:00:00.000000000,1627873200000000000,8915,8920,8910,8910,3224,339965,340078
2021-08-02 11:01:00.000000000,1627873260000000000,8910,8915,8905,8910,2256,340078,340061
2021-08-02 11:02:00.000000000,1627873320000000000,8910,8920,8910,8915,1748,340061,340318
2021-08-02 11:03:00.000000000,1627873380000000000,8915,8920,8915,8920,427,340318,340396
2021-08-02 11:04:00.000000000,1627873440000000000,8920,8920,8915,8920,1434,340396,340679
2021-08-02 11:05:00.000000000,1627873500000000000,8920,8920,8915,8920,816,340679,340472
2021-08-02 11:06:00.000000000,1627873560000000000,8920,8920,8900,8910,4955,340472,340858
2021-08-02 11:07:00.000000000,1627873620000000000,8910,8915,8905,8910,2718,340858,339637
2021-08-02 11:08:00.000000000,1627873680000000000,8910,8910,8905,8910,678,339637,339604
2021-08-02 11:09:00.000000000,1627873740000000000,8910,8910,8900,8905,1450,339604,339494
2021-08-02 11:10:00.000000000,1627873800000000000,8905,8905,8895,8895,3546,339494,339311
2021-08-02 11:11:00.000000000,1627873860000000000,8895,8900,8895,8900,1573,339311,339131
2021-08-02 11:12:00.000000000,1627873920000000000,8900,8900,8895,8895,884,339131,339085
2021-08-02 11:13:00.000000000,1627873980000000000,8895,8905,8895,8905,795,339085,338947
2021-08-02 11:14:00.000000000,1627874040000000000,8905,8905,8895,8900,1112,338947,338657
2021-08-02 11:15:00.000000000,1627874100000000000,8900,8905,8895,8905,1357,338657,338945
2021-08-02 11:16:00.000000000,1627874160000000000,8905,8915,8900,8915,1652,338945,338619
2021-08-02 11:17:00.000000000,1627874220000000000,8915,8920,8910,8920,1308,338619,338172
2021-08-02 11:18:00.000000000,1627874280000000000,8920,8935,8915,8930,2408,338172,338046
2021-08-02 11:19:00.000000000,1627874340000000000,8930,8935,8920,8930,1194,338046,338026
2021-08-02 11:20:00.000000000,1627874400000000000,8930,8935,8920,8930,1881,338026,338097
2021-08-02 11:21:00.000000000,1627874460000000000,8930,8940,8930,8930,1023,338097,338110
2021-08-02 11:22:00.000000000,1627874520000000000,8930,8940,8930,8930,669,338110,337983
2021-08-02 11:23:00.000000000,1627874580000000000,8930,8935,8930,8930,147,337983,337978
2021-08-02 11:24:00.000000000,1627874640000000000,8930,8940,8930,8940,667,337978,337816
2021-08-02 11:25:00.000000000,1627874700000000000,8940,8940,8935,8940,1451,337816,337972
2021-08-02 11:26:00.000000000,1627874760000000000,8940,8940,8930,8935,539,337972,338010
2021-08-02 11:27:00.000000000,1627874820000000000,8935,8940,8930,8935,487,338010,337992
2021-08-02 11:28:00.000000000,1627874880000000000,8935,8945,8935,8935,680,337992,338004
2021-08-02 11:29:00.000000000,1627874940000000000,8935,8940,8930,8940,494,338004,337963
2021-08-02 13:30:00.000000000,1627882200000000000,8940,8950,8940,8945,1697,337963,337791
2021-08-02 13:31:00.000000000,1627882260000000000,8945,8950,8935,8940,1309,337791,337400
2021-08-02 13:32:00.000000000,1627882320000000000,8940,8940,8930,8935,1466,337400,337192
2021-08-02 13:33:00.000000000,1627882380000000000,8935,8945,8935,8940,813,337192,337229
2021-08-02 13:34:00.000000000,1627882440000000000,8940,8950,8940,8950,674,337229,337487
2021-08-02 13:35:00.000000000,1627882500000000000,8950,8960,8945,8950,1539,337487,337649
2021-08-02 13:36:00.000000000,1627882560000000000,8950,8955,8945,8955,1506,337649,337653
2021-08-02 13:37:00.000000000,1627882620000000000,8955,8955,8945,8945,456,337653,337563
2021-08-02 13:38:00.000000000,1627882680000000000,8945,8950,8940,8945,888,337563,337414
2021-08-02 13:39:00.000000000,1627882740000000000,8945,8950,8945,8945,490,337414,337354
2021-08-02 13:40:00.000000000,1627882800000000000,8945,8950,8945,8945,159,337354,337307
2021-08-02 13:41:00.000000000,1627882860000000000,8945,8950,8940,8940,879,337307,337545
2021-08-02 13:42:00.000000000,1627882920000000000,8940,8945,8940,8945,151,337545,337532
2021-08-02 13:43:00.000000000,1627882980000000000,8945,8955,8940,8950,1020,337532,337733
2021-08-02 13:44:00.000000000,1627883040000000000,8950,8960,8950,8955,1319,337733,337915
2021-08-02 13:45:00.000000000,1627883100000000000,8955,8960,8945,8950,773,337915,337984
2021-08-02 13:46:00.000000000,1627883160000000000,8950,8950,8945,8950,41,337984,337991
2021-08-02 13:47:00.000000000,1627883220000000000,8950,8950,8940,8945,1229,337991,337423
2021-08-02 13:48:00.000000000,1627883280000000000,8945,8950,8945,8945,604,337423,337469
2021-08-02 13:49:00.000000000,1627883340000000000,8945,8955,8945,8950,443,337469,337432
2021-08-02 13:50:00.000000000,1627883400000000000,8950,8955,8945,8945,500,337432,337392
2021-08-02 13:51:00.000000000,1627883460000000000,8945,8950,8945,8945,936,337392,337202
2021-08-02 13:52:00.000000000,1627883520000000000,8945,8955,8945,8950,303,337202,337349
2021-08-02 13:53:00.000000000,1627883580000000000,8950,8955,8950,8950,117,337349,337294
2021-08-02 13:54:00.000000000,1627883640000000000,8950,8955,8950,8950,61,337294,337305
2021-08-02 13:55:00.000000000,1627883700000000000,8950,8955,8950,8950,215,337305,337216
2021-08-02 13:56:00.000000000,1627883760000000000,8950,8965,8950,8955,2920,337216,337102
2021-08-02 13:57:00.000000000,1627883820000000000,8955,8960,8955,8960,323,337102,337169
2021-08-02 13:58:00.000000000,1627883880000000000,8960,8960,8955,8955,433,337169,337069
2021-08-02 13:59:00.000000000,1627883940000000000,8955,8960,8950,8955,518,337069,337290
2021-08-02 14:00:00.000000000,1627884000000000000,8955,8960,8950,8955,458,337290,337398
2021-08-02 14:01:00.000000000,1627884060000000000,8955,8955,8950,8955,915,337398,337674
2021-08-02 14:02:00.000000000,1627884120000000000,8955,8955,8945,8950,1044,337674,337995
2021-08-02 14:03:00.000000000,1627884180000000000,8950,8950,8945,8950,461,337995,337868
2021-08-02 14:04:00.000000000,1627884240000000000,8950,8950,8945,8950,479,337868,337618
2021-08-02 14:05:00.000000000,1627884300000000000,8950,8955,8945,8945,211,337618,337707
2021-08-02 14:06:00.000000000,1627884360000000000,8945,8955,8945,8950,437,337707,337571
2021-08-02 14:07:00.000000000,1627884420000000000,8950,8960,8950,8955,605,337571,337289
2021-08-02 14:08:00.000000000,1627884480000000000,8955,8960,8955,8960,879,337289,337352
2021-08-02 14:09:00.000000000,1627884540000000000,8960,8965,8950,8950,492,337352,337322
2021-08-02 14:10:00.000000000,1627884600000000000,8950,8965,8945,8960,1180,337322,336903
2021-08-02 14:11:00.000000000,1627884660000000000,8960,8960,8955,8960,539,336903,337255
2021-08-02 14:12:00.000000000,1627884720000000000,8960,8965,8955,8960,678,337255,337092
2021-08-02 14:13:00.000000000,1627884780000000000,8960,8970,8960,8965,1500,337092,337335
2021-08-02 14:14:00.000000000,1627884840000000000,8965,8975,8960,8965,916,337335,337204
2021-08-02 14:15:00.000000000,1627884900000000000,8965,8965,8960,8960,124,337204,337244
2021-08-02 14:16:00.000000000,1627884960000000000,8960,8965,8955,8960,823,337244,337503
